rnd-1_family-294#LINE/CR1 rnd-1_family-294#LINE/CR1 rnd-1_family-294#LINE/CR1
rnd-1_family-218#Unknown rnd-1_family-218#Unknown rnd-1_family-218#Unknown
rnd-1_family-433#Unknown rnd-1_family-433#Unknown rnd-1_family-433#Unknown
rnd-1_family-230#LINE/CR1 rnd-1_family-230#LINE/CR1 rnd-1_family-230#LINE/CR1
rnd-1_family-8#LINE/CR1 rnd-1_family-8#LINE/CR1 rnd-1_family-8#LINE/CR1
rnd-1_family-135#LINE/RTE-BovB rnd-1_family-135#LINE/RTE-BovB rnd-1_family-135#LINE/RTE-BovB
rnd-1_family-342#Unknown rnd-1_family-342#Unknown rnd-1_family-342#Unknown
rnd-1_family-455#DNA/TcMar-ISRm11 rnd-1_family-455#DNA/TcMar-ISRm11 rnd-1_family-455#DNA/TcMar-ISRm11
rnd-1_family-21#LINE/RTE-BovB rnd-1_family-21#LINE/RTE-BovB rnd-1_family-21#LINE/RTE-BovB
rnd-1_family-371#Unknown rnd-1_family-371#Unknown rnd-1_family-371#Unknown
rnd-1_family-76#LINE/CR1 rnd-1_family-76#LINE/CR1 rnd-1_family-76#LINE/CR1
rnd-1_family-368#Unknown rnd-1_family-368#Unknown rnd-1_family-368#Unknown
rnd-1_family-90#LTR/Gypsy rnd-1_family-90#LTR/Gypsy rnd-1_family-90#LTR/Gypsy
rnd-1_family-210#LTR/Gypsy rnd-1_family-210#LTR/Gypsy rnd-1_family-210#LTR/Gypsy
rnd-1_family-29#LINE/RTE-BovB rnd-1_family-29#LINE/RTE-BovB rnd-1_family-29#LINE/RTE-BovB
rnd-1_family-6#Satellite rnd-1_family-6#Satellite rnd-1_family-6#Satellite
rnd-1_family-212#LINE/Penelope rnd-1_family-212#LINE/Penelope rnd-1_family-212#LINE/Penelope
rnd-1_family-129#LTR/Pao rnd-1_family-129#LTR/Pao rnd-1_family-129#LTR/Pao
rnd-1_family-299#LINE/RTE-BovB rnd-1_family-299#LINE/RTE-BovB rnd-1_family-299#LINE/RTE-BovB
rnd-1_family-150#LINE/RTE-BovB rnd-1_family-150#LINE/RTE-BovB rnd-1_family-150#LINE/RTE-BovB
rnd-1_family-300#Unknown rnd-1_family-300#Unknown rnd-1_family-300#Unknown
rnd-1_family-290#LINE/RTE-BovB rnd-1_family-290#LINE/RTE-BovB rnd-1_family-290#LINE/RTE-BovB
rnd-1_family-269#Unknown rnd-1_family-269#Unknown rnd-1_family-269#Unknown
rnd-1_family-324#Unknown rnd-1_family-324#Unknown rnd-1_family-324#Unknown
rnd-1_family-419#Unknown rnd-1_family-419#Unknown rnd-1_family-419#Unknown
rnd-1_family-145#Unknown rnd-1_family-145#Unknown rnd-1_family-145#Unknown
rnd-1_family-141#Unknown rnd-1_family-141#Unknown rnd-1_family-141#Unknown
rnd-1_family-53#Unknown rnd-1_family-53#Unknown rnd-1_family-53#Unknown
rnd-1_family-124#LINE/Penelope rnd-1_family-124#LINE/Penelope rnd-1_family-124#LINE/Penelope
rnd-1_family-46#DNA/CMC-EnSpm rnd-1_family-46#DNA/CMC-EnSpm rnd-1_family-46#DNA/CMC-EnSpm
rnd-1_family-456#Unknown rnd-1_family-456#Unknown rnd-1_family-456#Unknown
rnd-1_family-266#Unknown rnd-1_family-266#Unknown rnd-1_family-266#Unknown
rnd-1_family-17#LINE/CR1 rnd-1_family-17#LINE/CR1 rnd-1_family-17#LINE/CR1
rnd-1_family-65#Unknown rnd-1_family-65#Unknown rnd-1_family-65#Unknown
rnd-1_family-211#LINE/CR1 rnd-1_family-211#LINE/CR1 rnd-1_family-211#LINE/CR1
rnd-1_family-130#LINE/RTE-BovB rnd-1_family-130#LINE/RTE-BovB rnd-1_family-130#LINE/RTE-BovB
rnd-1_family-259#LINE/CR1 rnd-1_family-259#LINE/CR1 rnd-1_family-259#LINE/CR1
rnd-1_family-101#Unknown rnd-1_family-101#Unknown rnd-1_family-101#Unknown
rnd-1_family-149#Unknown rnd-1_family-149#Unknown rnd-1_family-149#Unknown
rnd-1_family-3#LINE/RTE-BovB rnd-1_family-3#LINE/RTE-BovB rnd-1_family-3#LINE/RTE-BovB
rnd-1_family-58#LINE/CR1 rnd-1_family-58#LINE/CR1 rnd-1_family-58#LINE/CR1
rnd-1_family-431#LINE/Rex-Babar rnd-1_family-431#LINE/Rex-Babar rnd-1_family-431#LINE/Rex-Babar
rnd-1_family-261#Unknown rnd-1_family-261#Unknown rnd-1_family-261#Unknown
rnd-1_family-69#LINE/CR1 rnd-1_family-69#LINE/CR1 rnd-1_family-69#LINE/CR1
rnd-1_family-146#LINE/RTE-BovB rnd-1_family-146#LINE/RTE-BovB rnd-1_family-146#LINE/RTE-BovB
rnd-1_family-176#DNA/MULE-MuDR rnd-1_family-176#DNA/MULE-MuDR rnd-1_family-176#DNA/MULE-MuDR
rnd-1_family-344#Unknown rnd-1_family-344#Unknown rnd-1_family-344#Unknown
rnd-1_family-118#LINE/Penelope rnd-1_family-118#LINE/Penelope rnd-1_family-118#LINE/Penelope
rnd-1_family-59#Unknown rnd-1_family-59#Unknown rnd-1_family-59#Unknown
rnd-1_family-80#Unknown rnd-1_family-80#Unknown rnd-1_family-80#Unknown
rnd-1_family-83#LINE/Penelope rnd-1_family-83#LINE/Penelope rnd-1_family-83#LINE/Penelope
rnd-1_family-26#LINE/RTE-BovB rnd-1_family-26#LINE/RTE-BovB rnd-1_family-26#LINE/RTE-BovB
rnd-1_family-447#Unknown rnd-1_family-447#Unknown rnd-1_family-447#Unknown
rnd-1_family-9#LTR/Pao rnd-1_family-9#LTR/Pao rnd-1_family-9#LTR/Pao
rnd-1_family-33#LINE/CR1 rnd-1_family-33#LINE/CR1 rnd-1_family-33#LINE/CR1
rnd-1_family-396#LINE/CR1-Zenon rnd-1_family-396#LINE/CR1-Zenon rnd-1_family-396#LINE/CR1-Zenon
rnd-1_family-257#LINE rnd-1_family-257#LINE rnd-1_family-257#LINE
rnd-1_family-332#Unknown rnd-1_family-332#Unknown rnd-1_family-332#Unknown
rnd-1_family-49#LTR/Pao rnd-1_family-49#LTR/Pao rnd-1_family-49#LTR/Pao
rnd-1_family-195#Unknown rnd-1_family-195#Unknown rnd-1_family-195#Unknown
rnd-1_family-74#SINE? rnd-1_family-74#SINE? rnd-1_family-74#SINE?
rnd-1_family-237#Unknown rnd-1_family-237#Unknown rnd-1_family-237#Unknown
rnd-1_family-72#SINE? rnd-1_family-72#SINE? rnd-1_family-72#SINE?
rnd-1_family-336#Unknown rnd-1_family-336#Unknown rnd-1_family-336#Unknown
rnd-1_family-268#Unknown rnd-1_family-268#Unknown rnd-1_family-268#Unknown
rnd-1_family-434#Unknown rnd-1_family-434#Unknown rnd-1_family-434#Unknown
rnd-1_family-133#LINE/RTE-BovB rnd-1_family-133#LINE/RTE-BovB rnd-1_family-133#LINE/RTE-BovB
rnd-1_family-57#Unknown rnd-1_family-57#Unknown rnd-1_family-57#Unknown
rnd-1_family-169#Unknown rnd-1_family-169#Unknown rnd-1_family-169#Unknown
rnd-1_family-365#DNA/hAT-Ac rnd-1_family-365#DNA/hAT-Ac rnd-1_family-365#DNA/hAT-Ac
rnd-1_family-148#LINE/RTE-BovB rnd-1_family-148#LINE/RTE-BovB rnd-1_family-148#LINE/RTE-BovB
rnd-1_family-424#LINE/Penelope rnd-1_family-424#LINE/Penelope rnd-1_family-424#LINE/Penelope
rnd-1_family-374#LINE/CR1 rnd-1_family-374#LINE/CR1 rnd-1_family-374#LINE/CR1
rnd-1_family-400#Simple_repeat rnd-1_family-400#Simple_repeat rnd-1_family-400#Simple_repeat
rnd-1_family-61#Unknown rnd-1_family-61#Unknown rnd-1_family-61#Unknown
rnd-1_family-204#LINE/RTE-BovB rnd-1_family-204#LINE/RTE-BovB rnd-1_family-204#LINE/RTE-BovB
rnd-1_family-407#LINE/Penelope rnd-1_family-407#LINE/Penelope rnd-1_family-407#LINE/Penelope
rnd-1_family-215#Unknown rnd-1_family-215#Unknown rnd-1_family-215#Unknown
rnd-1_family-323#Unknown rnd-1_family-323#Unknown rnd-1_family-323#Unknown
rnd-1_family-345#LINE/Penelope rnd-1_family-345#LINE/Penelope rnd-1_family-345#LINE/Penelope
rnd-1_family-234#Unknown rnd-1_family-234#Unknown rnd-1_family-234#Unknown
rnd-1_family-442#LINE/CR1 rnd-1_family-442#LINE/CR1 rnd-1_family-442#LINE/CR1
rnd-1_family-401#LINE/Rex-Babar rnd-1_family-401#LINE/Rex-Babar rnd-1_family-401#LINE/Rex-Babar
rnd-1_family-445#buffer rnd-1_family-445#buffer rnd-1_family-445#buffer
rnd-1_family-337#LINE rnd-1_family-337#LINE rnd-1_family-337#LINE
rnd-1_family-372#LINE/RTE-BovB rnd-1_family-372#LINE/RTE-BovB rnd-1_family-372#LINE/RTE-BovB
rnd-1_family-450#LTR/Gypsy rnd-1_family-450#LTR/Gypsy rnd-1_family-450#LTR/Gypsy
rnd-1_family-430#LINE/Rex-Babar rnd-1_family-430#LINE/Rex-Babar rnd-1_family-430#LINE/Rex-Babar
rnd-1_family-326#Unknown rnd-1_family-326#Unknown rnd-1_family-326#Unknown
rnd-1_family-319#LINE/CR1 rnd-1_family-319#LINE/CR1 rnd-1_family-319#LINE/CR1
rnd-1_family-263#LINE/Penelope rnd-1_family-263#LINE/Penelope rnd-1_family-263#LINE/Penelope
rnd-1_family-154#LTR/Gypsy rnd-1_family-154#LTR/Gypsy rnd-1_family-154#LTR/Gypsy
rnd-1_family-363#Unknown rnd-1_family-363#Unknown rnd-1_family-363#Unknown
rnd-1_family-322#LINE/RTE-BovB rnd-1_family-322#LINE/RTE-BovB rnd-1_family-322#LINE/RTE-BovB
rnd-1_family-251#Unknown rnd-1_family-251#Unknown rnd-1_family-251#Unknown
rnd-1_family-306#LINE/RTE-BovB rnd-1_family-306#LINE/RTE-BovB rnd-1_family-306#LINE/RTE-BovB
rnd-1_family-418#LTR/Pao rnd-1_family-418#LTR/Pao rnd-1_family-418#LTR/Pao
rnd-1_family-177#LTR/Gypsy rnd-1_family-177#LTR/Gypsy rnd-1_family-177#LTR/Gypsy
rnd-1_family-307#LINE/RTE-BovB rnd-1_family-307#LINE/RTE-BovB rnd-1_family-307#LINE/RTE-BovB
rnd-1_family-411#LINE/CR1 rnd-1_family-411#LINE/CR1 rnd-1_family-411#LINE/CR1
rnd-1_family-114#DNA/CMC-EnSpm rnd-1_family-114#DNA/CMC-EnSpm rnd-1_family-114#DNA/CMC-EnSpm
rnd-1_family-340#RC/Helitron rnd-1_family-340#RC/Helitron rnd-1_family-340#RC/Helitron
rnd-1_family-343#LINE/CR1 rnd-1_family-343#LINE/CR1 rnd-1_family-343#LINE/CR1
rnd-1_family-286#LTR/Gypsy rnd-1_family-286#LTR/Gypsy rnd-1_family-286#LTR/Gypsy
rnd-1_family-100#LINE/RTE-BovB rnd-1_family-100#LINE/RTE-BovB rnd-1_family-100#LINE/RTE-BovB
rnd-1_family-329#Unknown rnd-1_family-329#Unknown rnd-1_family-329#Unknown
rnd-1_family-413#Unknown rnd-1_family-413#Unknown rnd-1_family-413#Unknown
rnd-1_family-435#LINE/CR1 rnd-1_family-435#LINE/CR1 rnd-1_family-435#LINE/CR1
rnd-1_family-157#LINE/RTE-BovB rnd-1_family-157#LINE/RTE-BovB rnd-1_family-157#LINE/RTE-BovB
rnd-1_family-274#LINE/CR1 rnd-1_family-274#LINE/CR1 rnd-1_family-274#LINE/CR1
rnd-1_family-458#Unknown rnd-1_family-458#Unknown rnd-1_family-458#Unknown
rnd-1_family-459#LINE/CR1-Zenon rnd-1_family-459#LINE/CR1-Zenon rnd-1_family-459#LINE/CR1-Zenon
rnd-1_family-296#LINE/Penelope rnd-1_family-296#LINE/Penelope rnd-1_family-296#LINE/Penelope
rnd-1_family-397#LINE/CR1 rnd-1_family-397#LINE/CR1 rnd-1_family-397#LINE/CR1
rnd-1_family-382#LINE/Penelope rnd-1_family-382#LINE/Penelope rnd-1_family-382#LINE/Penelope
rnd-1_family-395#LINE/Penelope rnd-1_family-395#LINE/Penelope rnd-1_family-395#LINE/Penelope
rnd-1_family-460#Unknown rnd-1_family-460#Unknown rnd-1_family-460#Unknown
rnd-1_family-461#Unknown rnd-1_family-461#Unknown rnd-1_family-461#Unknown
rnd-1_family-412#LINE/CR1 rnd-1_family-412#LINE/CR1 rnd-1_family-412#LINE/CR1
rnd-1_family-273#LINE/CR1 rnd-1_family-273#LINE/CR1 rnd-1_family-273#LINE/CR1
rnd-1_family-346#LINE/Penelope rnd-1_family-346#LINE/Penelope rnd-1_family-346#LINE/Penelope
rnd-1_family-441#LINE/RTE-BovB rnd-1_family-441#LINE/RTE-BovB rnd-1_family-441#LINE/RTE-BovB
rnd-1_family-385#LINE/Penelope rnd-1_family-385#LINE/Penelope rnd-1_family-385#LINE/Penelope
rnd-1_family-359#LINE rnd-1_family-359#LINE rnd-1_family-359#LINE
rnd-1_family-82#LINE/CR1 rnd-1_family-82#LINE/CR1 rnd-1_family-82#LINE/CR1
rnd-1_family-388#LINE/CR1 rnd-1_family-388#LINE/CR1 rnd-1_family-388#LINE/CR1
rnd-1_family-283#LINE/RTE-BovB rnd-1_family-283#LINE/RTE-BovB rnd-1_family-283#LINE/RTE-BovB
rnd-1_family-389#LINE/RTE-BovB rnd-1_family-389#LINE/RTE-BovB rnd-1_family-389#LINE/RTE-BovB
rnd-1_family-279#LINE/CR1 rnd-1_family-279#LINE/CR1 rnd-1_family-279#LINE/CR1
rnd-1_family-174#LINE/RTE-BovB rnd-1_family-174#LINE/RTE-BovB rnd-1_family-174#LINE/RTE-BovB
rnd-1_family-386#LINE/Penelope rnd-1_family-386#LINE/Penelope rnd-1_family-386#LINE/Penelope
rnd-1_family-463#Unknown rnd-1_family-463#Unknown rnd-1_family-463#Unknown
rnd-1_family-317#LINE/RTE-BovB rnd-1_family-317#LINE/RTE-BovB rnd-1_family-317#LINE/RTE-BovB
rnd-1_family-30#LINE/RTE-BovB rnd-1_family-30#LINE/RTE-BovB rnd-1_family-30#LINE/RTE-BovB
rnd-1_family-303#LINE/RTE-BovB rnd-1_family-303#LINE/RTE-BovB rnd-1_family-303#LINE/RTE-BovB
rnd-1_family-391#LINE/Penelope rnd-1_family-391#LINE/Penelope rnd-1_family-391#LINE/Penelope
rnd-1_family-314#LINE/CR1 rnd-1_family-314#LINE/CR1 rnd-1_family-314#LINE/CR1
rnd-1_family-214#Unknown rnd-1_family-214#Unknown rnd-1_family-214#Unknown
rnd-1_family-425#LINE/Penelope rnd-1_family-425#LINE/Penelope rnd-1_family-425#LINE/Penelope
rnd-1_family-462#Unknown rnd-1_family-462#Unknown rnd-1_family-462#Unknown
rnd-1_family-161#LINE/CR1 rnd-1_family-161#LINE/CR1 rnd-1_family-161#LINE/CR1
rnd-1_family-201#LINE/RTE-BovB rnd-1_family-201#LINE/RTE-BovB rnd-1_family-201#LINE/RTE-BovB
rnd-1_family-91#LINE/RTE-BovB rnd-1_family-91#LINE/RTE-BovB rnd-1_family-91#LINE/RTE-BovB
rnd-1_family-429#LINE/Penelope rnd-1_family-429#LINE/Penelope rnd-1_family-429#LINE/Penelope
rnd-1_family-451#LINE/CR1 rnd-1_family-451#LINE/CR1 rnd-1_family-451#LINE/CR1
rnd-1_family-466#Unknown rnd-1_family-466#Unknown rnd-1_family-466#Unknown
rnd-1_family-444#LINE/CR1 rnd-1_family-444#LINE/CR1 rnd-1_family-444#LINE/CR1
rnd-1_family-186#Unknown rnd-1_family-186#Unknown rnd-1_family-186#Unknown
rnd-1_family-438#Unknown rnd-1_family-438#Unknown rnd-1_family-438#Unknown
rnd-1_family-428#Unknown rnd-1_family-428#Unknown rnd-1_family-428#Unknown
rnd-1_family-432#LINE/RTE-BovB rnd-1_family-432#LINE/RTE-BovB rnd-1_family-432#LINE/RTE-BovB
rnd-1_family-469#Unknown rnd-1_family-469#Unknown rnd-1_family-469#Unknown
rnd-1_family-470#Unknown rnd-1_family-470#Unknown rnd-1_family-470#Unknown
rnd-1_family-191#DNA/CMC-EnSpm rnd-1_family-191#DNA/CMC-EnSpm rnd-1_family-191#DNA/CMC-EnSpm
rnd-1_family-347#LTR/Gypsy rnd-1_family-347#LTR/Gypsy rnd-1_family-347#LTR/Gypsy
rnd-1_family-366#LINE/Penelope rnd-1_family-366#LINE/Penelope rnd-1_family-366#LINE/Penelope
rnd-1_family-402#Unknown rnd-1_family-402#Unknown rnd-1_family-402#Unknown
rnd-1_family-471#Unknown rnd-1_family-471#Unknown rnd-1_family-471#Unknown
rnd-1_family-468#LTR/Gypsy rnd-1_family-468#LTR/Gypsy rnd-1_family-468#LTR/Gypsy
rnd-1_family-352#LTR/Gypsy rnd-1_family-352#LTR/Gypsy rnd-1_family-352#LTR/Gypsy
rnd-1_family-452#LINE/RTE-BovB rnd-1_family-452#LINE/RTE-BovB rnd-1_family-452#LINE/RTE-BovB
rnd-1_family-81#LINE/RTE-BovB rnd-1_family-81#LINE/RTE-BovB rnd-1_family-81#LINE/RTE-BovB
rnd-1_family-465#LTR/Gypsy rnd-1_family-465#LTR/Gypsy rnd-1_family-465#LTR/Gypsy
rnd-1_family-473#Unknown rnd-1_family-473#Unknown rnd-1_family-473#Unknown
rnd-1_family-474#Unknown rnd-1_family-474#Unknown rnd-1_family-474#Unknown
rnd-1_family-367#LTR/Gypsy rnd-1_family-367#LTR/Gypsy rnd-1_family-367#LTR/Gypsy
rnd-1_family-238#LTR/Gypsy rnd-1_family-238#LTR/Gypsy rnd-1_family-238#LTR/Gypsy
rnd-1_family-341#LINE/CR1 rnd-1_family-341#LINE/CR1 rnd-1_family-341#LINE/CR1
rnd-1_family-335#LINE/CR1 rnd-1_family-335#LINE/CR1 rnd-1_family-335#LINE/CR1
rnd-1_family-475#Unknown rnd-1_family-475#Unknown rnd-1_family-475#Unknown
rnd-1_family-476#Unknown rnd-1_family-476#Unknown rnd-1_family-476#Unknown
rnd-1_family-457#LINE/CR1 rnd-1_family-457#LINE/CR1 rnd-1_family-457#LINE/CR1
rnd-1_family-477#Unknown rnd-1_family-477#Unknown rnd-1_family-477#Unknown
rnd-1_family-360#LINE/CR1 rnd-1_family-360#LINE/CR1 rnd-1_family-360#LINE/CR1
rnd-1_family-423#LINE/CR1 rnd-1_family-423#LINE/CR1 rnd-1_family-423#LINE/CR1
rnd-1_family-478#Unknown rnd-1_family-478#Unknown rnd-1_family-478#Unknown
rnd-1_family-280#LINE/RTE-BovB rnd-1_family-280#LINE/RTE-BovB rnd-1_family-280#LINE/RTE-BovB
rnd-1_family-479#DNA/MULE-MuDR rnd-1_family-479#DNA/MULE-MuDR rnd-1_family-479#DNA/MULE-MuDR
rnd-1_family-449#LINE/RTE-BovB rnd-1_family-449#LINE/RTE-BovB rnd-1_family-449#LINE/RTE-BovB
rnd-1_family-467#LINE/Penelope rnd-1_family-467#LINE/Penelope rnd-1_family-467#LINE/Penelope
rnd-1_family-436#Unknown rnd-1_family-436#Unknown rnd-1_family-436#Unknown
rnd-1_family-472#LINE/RTE-X rnd-1_family-472#LINE/RTE-X rnd-1_family-472#LINE/RTE-X
rnd-1_family-311#LTR/Gypsy rnd-1_family-311#LTR/Gypsy rnd-1_family-311#LTR/Gypsy
rnd-1_family-480#Unknown rnd-1_family-480#Unknown rnd-1_family-480#Unknown
rnd-1_family-481#LTR/Gypsy rnd-1_family-481#LTR/Gypsy rnd-1_family-481#LTR/Gypsy
rnd-1_family-482#LINE/Rex-Babar rnd-1_family-482#LINE/Rex-Babar rnd-1_family-482#LINE/Rex-Babar
rnd-1_family-483#Unknown rnd-1_family-483#Unknown rnd-1_family-483#Unknown
rnd-1_family-421#LINE/CR1 rnd-1_family-421#LINE/CR1 rnd-1_family-421#LINE/CR1
rnd-1_family-484#Unknown rnd-1_family-484#Unknown rnd-1_family-484#Unknown
rnd-1_family-233#LINE/CR1 rnd-1_family-233#LINE/CR1 rnd-1_family-233#LINE/CR1
rnd-1_family-285#LINE/CR1 rnd-1_family-285#LINE/CR1 rnd-1_family-285#LINE/CR1
rnd-1_family-485#Unknown rnd-1_family-485#Unknown rnd-1_family-485#Unknown
rnd-1_family-376#LINE/CR1 rnd-1_family-376#LINE/CR1 rnd-1_family-376#LINE/CR1
rnd-1_family-139#LINE/RTE-BovB rnd-1_family-139#LINE/RTE-BovB rnd-1_family-139#LINE/RTE-BovB
rnd-1_family-410#LINE/CR1 rnd-1_family-410#LINE/CR1 rnd-1_family-410#LINE/CR1
rnd-1_family-486#Unknown rnd-1_family-486#Unknown rnd-1_family-486#Unknown
rnd-1_family-488#LTR/Gypsy rnd-1_family-488#LTR/Gypsy rnd-1_family-488#LTR/Gypsy
rnd-1_family-223#LINE/CR1 rnd-1_family-223#LINE/CR1 rnd-1_family-223#LINE/CR1
rnd-1_family-490#Unknown rnd-1_family-490#Unknown rnd-1_family-490#Unknown
rnd-1_family-491#Unknown rnd-1_family-491#Unknown rnd-1_family-491#Unknown
rnd-1_family-492#LTR/Gypsy rnd-1_family-492#LTR/Gypsy rnd-1_family-492#LTR/Gypsy
rnd-1_family-427#LINE/Penelope rnd-1_family-427#LINE/Penelope rnd-1_family-427#LINE/Penelope
rnd-1_family-453#LINE/Rex-Babar rnd-1_family-453#LINE/Rex-Babar rnd-1_family-453#LINE/Rex-Babar
rnd-1_family-493#Unknown rnd-1_family-493#Unknown rnd-1_family-493#Unknown
rnd-1_family-348#LINE/RTE-BovB rnd-1_family-348#LINE/RTE-BovB rnd-1_family-348#LINE/RTE-BovB
rnd-1_family-370#LINE/CR1 rnd-1_family-370#LINE/CR1 rnd-1_family-370#LINE/CR1
rnd-1_family-487#Unknown rnd-1_family-487#Unknown rnd-1_family-487#Unknown
rnd-1_family-497#Unknown rnd-1_family-497#Unknown rnd-1_family-497#Unknown
rnd-1_family-494#Unknown rnd-1_family-494#Unknown rnd-1_family-494#Unknown
rnd-1_family-499#Unknown rnd-1_family-499#Unknown rnd-1_family-499#Unknown
rnd-1_family-489#LINE/RTE-BovB rnd-1_family-489#LINE/RTE-BovB rnd-1_family-489#LINE/RTE-BovB
rnd-1_family-496#Unknown rnd-1_family-496#Unknown rnd-1_family-496#Unknown
rnd-1_family-501#LTR/Gypsy rnd-1_family-501#LTR/Gypsy rnd-1_family-501#LTR/Gypsy
rnd-1_family-502#LINE/CR1-Zenon rnd-1_family-502#LINE/CR1-Zenon rnd-1_family-502#LINE/CR1-Zenon
rnd-1_family-265#DNA/CMC-EnSpm rnd-1_family-265#DNA/CMC-EnSpm rnd-1_family-265#DNA/CMC-EnSpm
rnd-1_family-505#Unknown rnd-1_family-505#Unknown rnd-1_family-505#Unknown
rnd-1_family-503#Unknown rnd-1_family-503#Unknown rnd-1_family-503#Unknown
rnd-1_family-506#LINE/CR1-Zenon rnd-1_family-506#LINE/CR1-Zenon rnd-1_family-506#LINE/CR1-Zenon
rnd-1_family-500#Unknown rnd-1_family-500#Unknown rnd-1_family-500#Unknown
rnd-1_family-507#Unknown rnd-1_family-507#Unknown rnd-1_family-507#Unknown
rnd-1_family-504#LINE/CR1 rnd-1_family-504#LINE/CR1 rnd-1_family-504#LINE/CR1
rnd-1_family-509#LINE/CR1-Zenon rnd-1_family-509#LINE/CR1-Zenon rnd-1_family-509#LINE/CR1-Zenon
rnd-1_family-510#LINE/CR1 rnd-1_family-510#LINE/CR1 rnd-1_family-510#LINE/CR1
rnd-1_family-513#Unknown rnd-1_family-513#Unknown rnd-1_family-513#Unknown
rnd-1_family-253#LINE/CR1 rnd-1_family-253#LINE/CR1 rnd-1_family-253#LINE/CR1
rnd-1_family-515#Unknown rnd-1_family-515#Unknown rnd-1_family-515#Unknown
rnd-1_family-511#LINE/CR1 rnd-1_family-511#LINE/CR1 rnd-1_family-511#LINE/CR1
rnd-1_family-498#LTR/Gypsy rnd-1_family-498#LTR/Gypsy rnd-1_family-498#LTR/Gypsy
rnd-1_family-440#LTR/Pao rnd-1_family-440#LTR/Pao rnd-1_family-440#LTR/Pao
rnd-1_family-514#LINE rnd-1_family-514#LINE rnd-1_family-514#LINE
rnd-1_family-517#Unknown rnd-1_family-517#Unknown rnd-1_family-517#Unknown
rnd-1_family-495#Unknown rnd-1_family-495#Unknown rnd-1_family-495#Unknown
rnd-1_family-334#LINE/CR1 rnd-1_family-334#LINE/CR1 rnd-1_family-334#LINE/CR1
rnd-1_family-519#LINE/RTE-BovB rnd-1_family-519#LINE/RTE-BovB rnd-1_family-519#LINE/RTE-BovB
rnd-1_family-521#LTR/Gypsy rnd-1_family-521#LTR/Gypsy rnd-1_family-521#LTR/Gypsy
rnd-1_family-439#LTR/Gypsy rnd-1_family-439#LTR/Gypsy rnd-1_family-439#LTR/Gypsy
rnd-1_family-518#Unknown rnd-1_family-518#Unknown rnd-1_family-518#Unknown
rnd-1_family-525#Unknown rnd-1_family-525#Unknown rnd-1_family-525#Unknown
rnd-1_family-526#Unknown rnd-1_family-526#Unknown rnd-1_family-526#Unknown
rnd-1_family-527#LINE/CR1 rnd-1_family-527#LINE/CR1 rnd-1_family-527#LINE/CR1
rnd-1_family-512#Unknown rnd-1_family-512#Unknown rnd-1_family-512#Unknown
rnd-1_family-520#Unknown rnd-1_family-520#Unknown rnd-1_family-520#Unknown
rnd-1_family-383#LINE/CR1 rnd-1_family-383#LINE/CR1 rnd-1_family-383#LINE/CR1
rnd-1_family-528#Unknown rnd-1_family-528#Unknown rnd-1_family-528#Unknown
rnd-1_family-529#Unknown rnd-1_family-529#Unknown rnd-1_family-529#Unknown
rnd-1_family-524#LINE/CR1 rnd-1_family-524#LINE/CR1 rnd-1_family-524#LINE/CR1
rnd-1_family-369#LINE/CR1 rnd-1_family-369#LINE/CR1 rnd-1_family-369#LINE/CR1
rnd-1_family-523#LINE/Rex-Babar rnd-1_family-523#LINE/Rex-Babar rnd-1_family-523#LINE/Rex-Babar
rnd-1_family-522#Unknown rnd-1_family-522#Unknown rnd-1_family-522#Unknown
rnd-1_family-464#LINE/CR1 rnd-1_family-464#LINE/CR1 rnd-1_family-464#LINE/CR1
rnd-1_family-536#Unknown rnd-1_family-536#Unknown rnd-1_family-536#Unknown
rnd-1_family-537#Unknown rnd-1_family-537#Unknown rnd-1_family-537#Unknown
rnd-1_family-533#LTR/Gypsy rnd-1_family-533#LTR/Gypsy rnd-1_family-533#LTR/Gypsy
rnd-1_family-539#Unknown rnd-1_family-539#Unknown rnd-1_family-539#Unknown
rnd-1_family-541#Unknown rnd-1_family-541#Unknown rnd-1_family-541#Unknown
rnd-1_family-538#LINE/Penelope rnd-1_family-538#LINE/Penelope rnd-1_family-538#LINE/Penelope
rnd-1_family-543#Unknown rnd-1_family-543#Unknown rnd-1_family-543#Unknown
rnd-1_family-544#Unknown rnd-1_family-544#Unknown rnd-1_family-544#Unknown
rnd-1_family-531#LINE/CR1 rnd-1_family-531#LINE/CR1 rnd-1_family-531#LINE/CR1
rnd-1_family-545#Unknown rnd-1_family-545#Unknown rnd-1_family-545#Unknown
rnd-1_family-535#LINE/RTE-BovB rnd-1_family-535#LINE/RTE-BovB rnd-1_family-535#LINE/RTE-BovB
rnd-1_family-516#LINE/CR1 rnd-1_family-516#LINE/CR1 rnd-1_family-516#LINE/CR1
rnd-1_family-548#Unknown rnd-1_family-548#Unknown rnd-1_family-548#Unknown
rnd-1_family-532#LTR/Gypsy rnd-1_family-532#LTR/Gypsy rnd-1_family-532#LTR/Gypsy
rnd-1_family-549#Unknown rnd-1_family-549#Unknown rnd-1_family-549#Unknown
rnd-1_family-550#Unknown rnd-1_family-550#Unknown rnd-1_family-550#Unknown
rnd-1_family-551#Unknown rnd-1_family-551#Unknown rnd-1_family-551#Unknown
rnd-1_family-552#LINE/CR1 rnd-1_family-552#LINE/CR1 rnd-1_family-552#LINE/CR1
