rnd-1_family-443#LINE/RTE-BovB rnd-1_family-443#LINE/RTE-BovB 14 8 4 8 47 36 30 6 153
rnd-1_family-197#LINE/CR1 rnd-1_family-197#LINE/CR1 2008 1063 823 1289 7895 8088 1593 632 23391
rnd-1_family-66#LINE/RTE-BovB rnd-1_family-66#LINE/RTE-BovB 990 392 485 517 2426 2485 1342 566 9203
rnd-1_family-308#DNA/CMC-EnSpm rnd-1_family-308#DNA/CMC-EnSpm 388 138 84 77 1178 1160 219 95 3339
rnd-1_family-170#LINE/CR1 rnd-1_family-170#LINE/CR1 440 266 232 406 2812 2730 5053 2043 13982
rnd-1_family-217#Unknown rnd-1_family-217#Unknown 1028 371 817 670 2087 2057 1850 1245 10125
rnd-1_family-244#Unknown rnd-1_family-244#Unknown 60 47 18 19 55 91 39 26 355
rnd-1_family-262#Unknown rnd-1_family-262#Unknown 25 19 13 20 28 58 38 40 241
rnd-1_family-188#LINE/RTE-BovB rnd-1_family-188#LINE/RTE-BovB 40 12 39 15 63 98 66 44 377
rnd-1_family-406#LINE/CR1-Zenon rnd-1_family-406#LINE/CR1-Zenon 240 89 250 160 849 886 1330 797 4601
rnd-1_family-89#LINE/CR1 rnd-1_family-89#LINE/CR1 74 36 16 38 307 313 36 26 846
rnd-1_family-5#LTR/Pao rnd-1_family-5#LTR/Pao 2243 1399 1432 1052 5393 5468 7002 3773 27762
rnd-1_family-404#Unknown rnd-1_family-404#Unknown 467 382 223 128 1020 971 918 597 4706
rnd-1_family-291#LINE/RTE-BovB rnd-1_family-291#LINE/RTE-BovB 36 19 25 24 92 99 51 18 364
rnd-1_family-105#LTR/Pao rnd-1_family-105#LTR/Pao 1571 1914 645 603 2834 2729 2160 1366 13822
rnd-1_family-171#Unknown rnd-1_family-171#Unknown 38 124 31 23 34 37 180 114 581
rnd-1_family-325#Unknown rnd-1_family-325#Unknown 2 4 2 4 14 19 10 2 57
rnd-1_family-86#LINE/CR1 rnd-1_family-86#LINE/CR1 259 91 128 101 628 581 404 200 2392
rnd-1_family-240#LINE/CR1 rnd-1_family-240#LINE/CR1 1 2 4 3 13 15 9 1 48
rnd-1_family-278#LINE/CR1 rnd-1_family-278#LINE/CR1 76 26 15 20 114 104 36 23 414
rnd-1_family-270#LINE/Penelope rnd-1_family-270#LINE/Penelope 338 117 159 84 548 526 644 362 2778
rnd-1_family-254#Unknown rnd-1_family-254#Unknown 8 2 0 2 18 18 18 14 80
rnd-1_family-121#Unknown rnd-1_family-121#Unknown 11 2 4 7 18 12 10 4 68
rnd-1_family-180#Unknown rnd-1_family-180#Unknown 4 19 16 32 40 42 46 29 228
rnd-1_family-288#LTR/Gypsy rnd-1_family-288#LTR/Gypsy 977 430 283 213 536 549 432 186 3606
rnd-1_family-250#Unknown rnd-1_family-250#Unknown 214 164 158 120 459 466 426 321 2328
rnd-1_family-409#Unknown rnd-1_family-409#Unknown 40 21 28 26 94 96 48 19 372
rnd-1_family-292#Unknown rnd-1_family-292#Unknown 42 34 13 26 113 109 145 69 551
rnd-1_family-213#Unknown rnd-1_family-213#Unknown 0 0 0 0 6 3 10 0 19
rnd-1_family-426#Unknown rnd-1_family-426#Unknown 32 16 15 11 58 48 32 22 234
rnd-1_family-73#Unknown rnd-1_family-73#Unknown 1007 466 401 196 1866 1869 1158 684 7647
rnd-1_family-414#Unknown rnd-1_family-414#Unknown 5 0 2 4 15 8 10 5 49
rnd-1_family-293#LTR/Copia rnd-1_family-293#LTR/Copia 358 211 326 291 963 978 1328 1019 5474
rnd-1_family-448#Unknown rnd-1_family-448#Unknown 2 0 0 0 0 1 0 0 3
rnd-1_family-220#Unknown rnd-1_family-220#Unknown 729 327 587 437 1785 1903 2556 1916 10240
rnd-1_family-94#LINE/Penelope rnd-1_family-94#LINE/Penelope 706 381 370 181 1061 1125 948 620 5392
rnd-1_family-350#LINE/Rex-Babar rnd-1_family-350#LINE/Rex-Babar 447 152 310 360 1214 1158 1617 999 6257
rnd-1_family-39#LINE/CR1 rnd-1_family-39#LINE/CR1 942 544 113 227 1215 1203 159 83 4486
rnd-1_family-4#Unknown rnd-1_family-4#Unknown 2217 1061 931 1582 11256 11099 9801 3976 41923
rnd-1_family-140#Unknown rnd-1_family-140#Unknown 225 102 274 266 464 467 527 503 2828
rnd-1_family-138#Unknown rnd-1_family-138#Unknown 20 8 6 6 72 71 54 23 260
rnd-1_family-87#Unknown rnd-1_family-87#Unknown 120 231 111 108 449 464 338 342 2163
rnd-1_family-246#LTR/Gypsy rnd-1_family-246#LTR/Gypsy 360 168 492 809 2248 2226 1333 363 7999
rnd-1_family-362#Unknown rnd-1_family-362#Unknown 6 4 0 5 20 27 8 9 79
rnd-1_family-289#Unknown rnd-1_family-289#Unknown 1164 946 859 930 1323 1315 2593 2028 11158
rnd-1_family-277#LTR/Gypsy rnd-1_family-277#LTR/Gypsy 0 3 1 2 2 2 3 0 13
rnd-1_family-12#LTR/Pao rnd-1_family-12#LTR/Pao 3554 2679 2869 4882 10867 11079 9468 3553 48951
rnd-1_family-226#Unknown rnd-1_family-226#Unknown 418 296 229 101 476 601 300 302 2723
rnd-1_family-112#Unknown rnd-1_family-112#Unknown 1147 764 525 409 3672 3731 2829 2261 15338
rnd-1_family-119#LINE/CR1 rnd-1_family-119#LINE/CR1 30 12 22 18 62 66 36 34 280
rnd-1_family-93#LINE/CR1 rnd-1_family-93#LINE/CR1 1443 555 154 258 6717 6963 932 539 17561
rnd-1_family-24#Unknown rnd-1_family-24#Unknown 4738 6087 2153 1791 10152 10107 14648 7910 57586
rnd-1_family-356#Unknown rnd-1_family-356#Unknown 51 48 69 33 81 94 82 58 516
rnd-1_family-390#Unknown rnd-1_family-390#Unknown 0 0 0 0 3 1 0 0 4
rnd-1_family-45#Unknown rnd-1_family-45#Unknown 741 548 373 585 3636 3627 993 678 11181
rnd-1_family-162#Unknown rnd-1_family-162#Unknown 232 112 112 96 689 733 547 326 2847
rnd-1_family-313#LINE/CR1 rnd-1_family-313#LINE/CR1 545 270 223 185 1596 1725 1457 618 6619
rnd-1_family-338#LINE/CR1 rnd-1_family-338#LINE/CR1 502 212 40 70 1731 1755 11 2 4323
rnd-1_family-333#LTR/Gypsy rnd-1_family-333#LTR/Gypsy 14572 6220 5487 3485 35386 35745 26098 29371 156364
rnd-1_family-156#Unknown rnd-1_family-156#Unknown 0 0 0 0 2 0 4 2 8
rnd-1_family-353#Unknown rnd-1_family-353#Unknown 304 196 271 211 790 803 514 307 3396
rnd-1_family-1#LINE/RTE-BovB rnd-1_family-1#LINE/RTE-BovB 14235 5325 6595 7958 41134 41895 24780 10725 152647
rnd-1_family-35#Unknown rnd-1_family-35#Unknown 6070 5255 3254 1693 19754 20026 15813 11062 82927
rnd-1_family-60#LINE/CR1 rnd-1_family-60#LINE/CR1 967 415 155 211 3291 3472 363 142 9016
rnd-1_family-23#Unknown rnd-1_family-23#Unknown 2022 1005 808 1359 9441 9138 5835 2413 32021
rnd-1_family-271#Unknown rnd-1_family-271#Unknown 1236 1430 884 536 2028 2131 1958 1342 11545
rnd-1_family-387#DNA/MULE-MuDR rnd-1_family-387#DNA/MULE-MuDR 40 16 10 16 86 75 38 25 306
rnd-1_family-316#Unknown rnd-1_family-316#Unknown 527 500 189 92 718 699 1213 1016 4954
rnd-1_family-31#Unknown rnd-1_family-31#Unknown 641 458 316 225 1505 1625 1160 655 6585
rnd-1_family-355#LINE/CR1-Zenon rnd-1_family-355#LINE/CR1-Zenon 1152 396 1008 770 3211 3326 11986 6811 28660
rnd-1_family-276#LINE/CR1-Zenon rnd-1_family-276#LINE/CR1-Zenon 1983 509 1444 1287 5872 5978 15489 6395 38957
rnd-1_family-116#LINE/CR1 rnd-1_family-116#LINE/CR1 1812 704 181 396 5164 5323 2202 1051 16833
rnd-1_family-232#LINE/Penelope rnd-1_family-232#LINE/Penelope 1029 773 446 300 2330 2324 1177 603 8982
rnd-1_family-64#LINE/RTE-BovB rnd-1_family-64#LINE/RTE-BovB 3619 1697 1999 2208 10705 11063 11930 5276 48497
rnd-1_family-173#LINE/RTE-BovB rnd-1_family-173#LINE/RTE-BovB 923 411 569 637 2681 2766 1411 527 9925
rnd-1_family-55#DNA/hAT-Charlie rnd-1_family-55#DNA/hAT-Charlie 714 280 391 307 1739 1753 1362 778 7324
rnd-1_family-416#Unknown rnd-1_family-416#Unknown 3 8 2 4 26 16 20 19 98
rnd-1_family-158#Unknown rnd-1_family-158#Unknown 535 324 156 153 979 967 1027 484 4625
rnd-1_family-377#Unknown rnd-1_family-377#Unknown 6686 7188 3359 2615 6292 6463 7030 4943 44576
rnd-1_family-113#LINE/RTE-BovB rnd-1_family-113#LINE/RTE-BovB 1744 703 955 1070 5022 5032 2277 1023 17826
rnd-1_family-125#LTR/Pao rnd-1_family-125#LTR/Pao 1424 1158 1497 2640 5607 5628 6541 2609 27104
rnd-1_family-136#Unknown rnd-1_family-136#Unknown 14 10 34 20 64 40 34 18 234
rnd-1_family-321#Unknown rnd-1_family-321#Unknown 861 799 1272 477 747 744 1195 861 6956
rnd-1_family-183#Unknown rnd-1_family-183#Unknown 441 762 425 423 3755 3731 2612 1275 13424
rnd-1_family-2#LINE/RTE-BovB rnd-1_family-2#LINE/RTE-BovB 9365 4187 5087 4709 23957 24251 19664 8958 100178
rnd-1_family-275#Unknown rnd-1_family-275#Unknown 0 0 0 0 2 0 0 0 2
rnd-1_family-102#Unknown rnd-1_family-102#Unknown 204 194 242 70 229 242 209 162 1552
rnd-1_family-219#Unknown rnd-1_family-219#Unknown 157 120 223 133 380 419 569 316 2317
rnd-1_family-405#Unknown rnd-1_family-405#Unknown 1804 1680 1809 1207 3398 3532 1824 1563 16817
rnd-1_family-199#Unknown rnd-1_family-199#Unknown 2 0 0 0 0 2 0 0 4
rnd-1_family-408#Unknown rnd-1_family-408#Unknown 87 64 51 39 155 152 198 123 869
rnd-1_family-309#Unknown rnd-1_family-309#Unknown 0 0 0 2 2 0 0 0 4
rnd-1_family-68#DNA/CMC-EnSpm rnd-1_family-68#DNA/CMC-EnSpm 1263 390 441 381 2090 2102 970 540 8177
rnd-1_family-131#Unknown rnd-1_family-131#Unknown 84 86 6 1 114 133 65 27 516
rnd-1_family-264#Unknown rnd-1_family-264#Unknown 0 0 0 4 7 4 2 2 19
rnd-1_family-127#LINE/RTE-BovB rnd-1_family-127#LINE/RTE-BovB 3609 1262 2309 2472 9165 9223 6279 3064 37383
rnd-1_family-134#Unknown rnd-1_family-134#Unknown 28 14 24 32 134 130 110 48 520
rnd-1_family-128#LINE/RTE-BovB rnd-1_family-128#LINE/RTE-BovB 909 336 528 639 2644 2756 2078 1013 10903
rnd-1_family-56#LINE/RTE-BovB rnd-1_family-56#LINE/RTE-BovB 209 67 93 89 610 645 376 169 2258
rnd-1_family-92#LINE/CR1 rnd-1_family-92#LINE/CR1 1564 976 405 638 7165 7457 2791 1268 22264
rnd-1_family-187#LINE/CR1 rnd-1_family-187#LINE/CR1 323 82 34 48 1059 1126 289 108 3069
rnd-1_family-111#LINE/Penelope rnd-1_family-111#LINE/Penelope 2455 1781 2244 1217 6499 6658 9033 6142 36029
rnd-1_family-88#LINE/CR1 rnd-1_family-88#LINE/CR1 37 19 12 12 311 310 5 0 706
rnd-1_family-393#LINE/CR1 rnd-1_family-393#LINE/CR1 1697 571 609 890 6881 7310 1507 520 19985
rnd-1_family-310#Unknown rnd-1_family-310#Unknown 4 2 0 0 6 8 6 4 30
rnd-1_family-25#Unknown rnd-1_family-25#Unknown 164 82 74 45 234 225 365 233 1422
rnd-1_family-50#LINE/CR1 rnd-1_family-50#LINE/CR1 1541 678 235 230 4911 5360 1053 489 14497
rnd-1_family-155#Unknown rnd-1_family-155#Unknown 1 12 2 11 74 58 42 35 235
rnd-1_family-147#LTR/Gypsy rnd-1_family-147#LTR/Gypsy 18856 19149 6946 9117 69452 70297 43867 26415 264099
rnd-1_family-13#DNA/CMC-EnSpm rnd-1_family-13#DNA/CMC-EnSpm 3980 2499 1698 3600 26670 26566 9350 8828 83191
rnd-1_family-71#LINE/CR1 rnd-1_family-71#LINE/CR1 824 449 157 203 2705 2570 2539 1279 10726
rnd-1_family-22#LINE/CR1 rnd-1_family-22#LINE/CR1 4680 1766 1003 1100 19282 19324 6006 3540 56701
rnd-1_family-0#LINE/RTE-BovB rnd-1_family-0#LINE/RTE-BovB 8185 3308 4217 4632 24436 24744 21327 9606 100455
rnd-1_family-330#Unknown rnd-1_family-330#Unknown 616 302 289 354 1671 1726 1026 596 6580
rnd-1_family-281#LINE/CR1 rnd-1_family-281#LINE/CR1 215 82 17 17 108 105 6 8 558
rnd-1_family-422#Unknown rnd-1_family-422#Unknown 0 0 0 0 0 0 0 0 0
rnd-1_family-16#Unknown rnd-1_family-16#Unknown 7036 3219 2500 2499 28061 27945 12497 9361 93118
rnd-1_family-357#DNA/CMC-EnSpm rnd-1_family-357#DNA/CMC-EnSpm 356 132 283 267 1023 1002 3722 2248 9033
rnd-1_family-222#LINE/Penelope rnd-1_family-222#LINE/Penelope 43 16 18 22 90 90 56 19 354
rnd-1_family-241#Unknown rnd-1_family-241#Unknown 3956 4581 1746 883 5997 6015 4872 3716 31766
rnd-1_family-328#Unknown rnd-1_family-328#Unknown 146 27 35 41 246 246 174 88 1003
rnd-1_family-99#LINE/RTE-BovB rnd-1_family-99#LINE/RTE-BovB 97 41 74 69 315 353 552 244 1745
rnd-1_family-166#LINE/RTE-BovB rnd-1_family-166#LINE/RTE-BovB 4 3 5 10 26 26 25 6 105
rnd-1_family-34#LINE/CR1 rnd-1_family-34#LINE/CR1 8424 6291 2866 2610 26092 26179 23593 17108 113163
rnd-1_family-42#Unknown rnd-1_family-42#Unknown 525 288 198 122 1824 1793 1034 650 6434
rnd-1_family-354#LINE/Penelope rnd-1_family-354#LINE/Penelope 45 22 22 24 75 76 99 43 406
rnd-1_family-38#Unknown rnd-1_family-38#Unknown 21 6 1 10 17 17 37 34 143
rnd-1_family-182#Unknown rnd-1_family-182#Unknown 19 29 8 2 40 32 33 10 173
rnd-1_family-437#Unknown rnd-1_family-437#Unknown 1 0 4 6 6 3 7 6 33
rnd-1_family-15#Unknown rnd-1_family-15#Unknown 890 493 374 210 1791 1658 1390 686 7492
rnd-1_family-10#SINE/tRNA rnd-1_family-10#SINE/tRNA 3558 3018 2438 1705 7559 7575 8808 4386 39047
rnd-1_family-70#LINE/RTE-BovB rnd-1_family-70#LINE/RTE-BovB 911 348 413 439 2136 2159 1333 572 8311
rnd-1_family-305#LINE/CR1 rnd-1_family-305#LINE/CR1 361 129 194 102 967 1045 930 371 4099
rnd-1_family-327#LINE/CR1 rnd-1_family-327#LINE/CR1 325 93 38 52 687 694 30 17 1936
rnd-1_family-184#LTR/Gypsy rnd-1_family-184#LTR/Gypsy 12073 4985 3681 2827 18224 18727 14087 8229 82833
rnd-1_family-378#Unknown rnd-1_family-378#Unknown 10 4 6 2 22 12 11 16 83
rnd-1_family-62#LINE/RTE-BovB rnd-1_family-62#LINE/RTE-BovB 1764 656 925 891 4172 3961 2052 898 15319
rnd-1_family-302#Unknown rnd-1_family-302#Unknown 957 586 338 197 869 827 609 370 4753
rnd-1_family-224#LINE/Penelope rnd-1_family-224#LINE/Penelope 417 477 232 163 460 546 1026 545 3866
rnd-1_family-36#LINE/RTE-BovB rnd-1_family-36#LINE/RTE-BovB 313 144 165 194 914 980 496 199 3405
rnd-1_family-235#Unknown rnd-1_family-235#Unknown 100 42 70 82 372 338 122 42 1168
rnd-1_family-167#LINE/CR1 rnd-1_family-167#LINE/CR1 59 36 14 24 93 81 24 8 339
rnd-1_family-168#LINE/Penelope rnd-1_family-168#LINE/Penelope 161 79 92 84 583 593 270 129 1991
rnd-1_family-361#LINE/RTE-BovB rnd-1_family-361#LINE/RTE-BovB 258 105 298 290 658 715 1607 939 4870
rnd-1_family-137#Unknown rnd-1_family-137#Unknown 1182 668 669 516 2656 2737 2153 1413 11994
rnd-1_family-190#LINE/L1-DRE rnd-1_family-190#LINE/L1-DRE 175 85 126 136 530 631 784 364 2831
rnd-1_family-198#LINE/CR1 rnd-1_family-198#LINE/CR1 2024 957 1281 1408 4555 4805 6913 3017 24960
rnd-1_family-126#Unknown rnd-1_family-126#Unknown 1024 740 338 224 1924 1987 1703 1399 9339
rnd-1_family-284#Unknown rnd-1_family-284#Unknown 929 678 1270 585 988 967 1249 981 7647
rnd-1_family-27#LINE/RTE-BovB rnd-1_family-27#LINE/RTE-BovB 6661 2580 5364 5146 17680 17853 10987 4623 70894
rnd-1_family-392#Unknown rnd-1_family-392#Unknown 10 2 4 4 18 6 4 2 50
rnd-1_family-203#Unknown rnd-1_family-203#Unknown 653 307 357 225 1446 1520 1089 577 6174
rnd-1_family-48#DNA/CMC-EnSpm rnd-1_family-48#DNA/CMC-EnSpm 2468 617 565 507 7605 7758 1135 431 21086
rnd-1_family-202#LTR/Pao rnd-1_family-202#LTR/Pao 131 47 73 101 196 177 11 11 747
rnd-1_family-185#Unknown rnd-1_family-185#Unknown 0 2 8 2 16 11 2 0 41
rnd-1_family-163#LINE/Penelope rnd-1_family-163#LINE/Penelope 807 761 769 464 1397 1337 1105 566 7206
rnd-1_family-301#Unknown rnd-1_family-301#Unknown 1392 811 439 249 1122 1217 1297 587 7114
rnd-1_family-287#Unknown rnd-1_family-287#Unknown 893 533 709 261 1613 1576 1630 704 7919
rnd-1_family-205#LINE/RTE-BovB rnd-1_family-205#LINE/RTE-BovB 279 125 156 148 707 754 820 327 3316
rnd-1_family-85#Unknown rnd-1_family-85#Unknown 1056 896 649 462 2684 2875 2599 1725 12946
rnd-1_family-231#Unknown rnd-1_family-231#Unknown 16 12 16 12 70 56 62 40 284
rnd-1_family-144#LINE/Penelope rnd-1_family-144#LINE/Penelope 896 730 1178 794 1640 1636 1586 865 9325
rnd-1_family-20#LINE/RTE-BovB rnd-1_family-20#LINE/RTE-BovB 8495 3918 4919 4996 22633 23493 16023 7203 91680
rnd-1_family-318#Unknown rnd-1_family-318#Unknown 4 2 0 4 0 8 2 0 20
rnd-1_family-415#LTR/Gypsy rnd-1_family-415#LTR/Gypsy 930 431 938 661 1644 1764 1308 805 8481
rnd-1_family-398#Unknown rnd-1_family-398#Unknown 10 8 6 2 35 39 54 39 193
rnd-1_family-40#Unknown rnd-1_family-40#Unknown 1960 667 318 410 6954 7421 637 310 18677
rnd-1_family-394#Unknown rnd-1_family-394#Unknown 105 109 56 36 124 89 346 224 1089
rnd-1_family-380#Unknown rnd-1_family-380#Unknown 2743 2416 1902 927 4560 4522 1979 1653 20702
rnd-1_family-109#Unknown rnd-1_family-109#Unknown 181 75 84 137 347 360 717 359 2260
rnd-1_family-295#Unknown rnd-1_family-295#Unknown 21 30 21 21 66 66 88 56 369
rnd-1_family-331#Unknown rnd-1_family-331#Unknown 6 1 0 2 8 18 4 4 43
rnd-1_family-189#Unknown rnd-1_family-189#Unknown 248 148 140 116 530 491 712 475 2860
rnd-1_family-207#LINE/Penelope rnd-1_family-207#LINE/Penelope 70 21 30 40 255 259 83 34 792
rnd-1_family-375#LTR/Gypsy rnd-1_family-375#LTR/Gypsy 687 252 162 132 364 357 119 99 2172
rnd-1_family-267#Unknown rnd-1_family-267#Unknown 2042 1410 1751 1029 4255 4002 5041 3336 22866
rnd-1_family-381#LINE/RTE-BovB rnd-1_family-381#LINE/RTE-BovB 325 190 292 264 738 736 781 449 3775
rnd-1_family-315#LINE/RTE-BovB rnd-1_family-315#LINE/RTE-BovB 330 111 186 279 1040 1070 463 240 3719
rnd-1_family-103#LINE/CR1 rnd-1_family-103#LINE/CR1 1776 1224 155 314 4290 4371 2106 747 14983
rnd-1_family-175#Unknown rnd-1_family-175#Unknown 322 751 84 90 417 396 289 131 2480
rnd-1_family-41#LTR/Pao rnd-1_family-41#LTR/Pao 537 227 166 231 1162 1101 493 122 4039
rnd-1_family-178#LINE/CR1 rnd-1_family-178#LINE/CR1 1715 483 951 1119 5344 5539 5290 1596 22037
rnd-1_family-106#LINE/RTE-BovB rnd-1_family-106#LINE/RTE-BovB 123 44 110 100 450 418 753 330 2328
rnd-1_family-84#Unknown rnd-1_family-84#Unknown 100 44 106 60 392 406 465 354 1927
rnd-1_family-297#Unknown rnd-1_family-297#Unknown 711 685 5879 2055 507 502 248 153 10740
rnd-1_family-282#Unknown rnd-1_family-282#Unknown 1781 868 1992 717 2458 2491 2424 1831 14562
rnd-1_family-104#Unknown rnd-1_family-104#Unknown 0 2 0 1 10 15 8 4 40
rnd-1_family-258#LTR/Pao rnd-1_family-258#LTR/Pao 69 22 49 35 206 250 355 142 1128
rnd-1_family-373#LINE/CR1 rnd-1_family-373#LINE/CR1 245 203 27 94 658 737 38 16 2018
rnd-1_family-384#Unknown rnd-1_family-384#Unknown 4370 4722 1413 840 17573 17652 6507 5203 58280
rnd-1_family-132#LTR/Gypsy rnd-1_family-132#LTR/Gypsy 13221 13153 3770 5841 35201 35815 4357 2147 113505
rnd-1_family-164#LINE/RTE-BovB rnd-1_family-164#LINE/RTE-BovB 140 38 72 119 470 461 175 73 1548
rnd-1_family-151#Unknown rnd-1_family-151#Unknown 9 31 11 2 28 22 5 18 126
rnd-1_family-14#LTR/Pao rnd-1_family-14#LTR/Pao 490 244 189 169 526 561 658 405 3242
rnd-1_family-228#LTR/Gypsy rnd-1_family-228#LTR/Gypsy 2364 905 1456 2727 7805 7916 1877 610 25660
rnd-1_family-399#Unknown rnd-1_family-399#Unknown 4 0 2 2 12 2 11 6 39
rnd-1_family-107#Unknown rnd-1_family-107#Unknown 4295 3265 2312 1216 13369 13741 12236 8290 58724
rnd-1_family-159#Unknown rnd-1_family-159#Unknown 0 0 0 0 24 28 4 2 58
rnd-1_family-179#Unknown rnd-1_family-179#Unknown 103 45 24 28 148 150 123 47 668
rnd-1_family-115#LINE/Penelope rnd-1_family-115#LINE/Penelope 1915 2359 808 504 2803 2926 3348 1947 16610
rnd-1_family-417#Unknown rnd-1_family-417#Unknown 135 104 225 87 445 422 492 239 2149
rnd-1_family-143#LTR/Gypsy rnd-1_family-143#LTR/Gypsy 7385 4077 5194 4590 22945 23594 26486 12424 106695
rnd-1_family-108#Unknown rnd-1_family-108#Unknown 1201 912 640 929 6667 6694 2279 1850 21172
rnd-1_family-446#Unknown rnd-1_family-446#Unknown 28 18 32 28 167 186 66 56 581
rnd-1_family-358#Unknown rnd-1_family-358#Unknown 1 0 0 0 0 0 0 0 1
rnd-1_family-298#Unknown rnd-1_family-298#Unknown 189 153 241 111 258 296 179 80 1507
rnd-1_family-260#Unknown rnd-1_family-260#Unknown 49 14 18 16 145 116 97 61 516
rnd-1_family-47#Unknown rnd-1_family-47#Unknown 871 271 220 322 9079 9294 1429 751 22237
rnd-1_family-32#LTR/Pao rnd-1_family-32#LTR/Pao 1229 431 487 585 2130 2112 1308 584 8866
rnd-1_family-200#LINE/RTE-BovB rnd-1_family-200#LINE/RTE-BovB 142 65 84 91 476 483 576 273 2190
rnd-1_family-403#Unknown rnd-1_family-403#Unknown 262 153 100 77 718 674 565 330 2879
rnd-1_family-120#Unknown rnd-1_family-120#Unknown 1365 767 853 566 3014 3015 2534 1671 13785
rnd-1_family-252#Unknown rnd-1_family-252#Unknown 240 63 112 41 494 547 406 139 2042
rnd-1_family-117#LINE/RTE-BovB rnd-1_family-117#LINE/RTE-BovB 3328 1182 2156 2953 10631 10564 14265 6359 51438
rnd-1_family-142#Unknown rnd-1_family-142#Unknown 2 3 3 3 86 82 30 10 219
rnd-1_family-225#Unknown rnd-1_family-225#Unknown 12 4 2 11 45 47 42 20 183
rnd-1_family-379#Unknown rnd-1_family-379#Unknown 41 10 12 22 224 274 107 47 737
rnd-1_family-67#Unknown rnd-1_family-67#Unknown 12482 8995 6190 3826 53405 53879 40441 23696 202914
rnd-1_family-349#LINE/CR1 rnd-1_family-349#LINE/CR1 335 152 130 144 729 720 581 314 3105
rnd-1_family-44#LTR/Pao rnd-1_family-44#LTR/Pao 2078 1265 853 1062 6176 6572 6338 3316 27660
rnd-1_family-28#DNA/CMC-EnSpm rnd-1_family-28#DNA/CMC-EnSpm 213 67 143 102 630 742 425 178 2500
rnd-1_family-95#Unknown rnd-1_family-95#Unknown 16 2 9 17 69 81 45 26 265
rnd-1_family-75#LINE/CR1 rnd-1_family-75#LINE/CR1 2403 1004 359 513 8236 8718 1099 516 22848
rnd-1_family-193#LTR/Gypsy rnd-1_family-193#LTR/Gypsy 4147 1938 3248 3736 11864 12167 10422 5472 52994
rnd-1_family-96#LTR/Gypsy rnd-1_family-96#LTR/Gypsy 4136 1880 4949 6833 18967 18947 12591 3455 71758
rnd-1_family-351#LINE/CR1 rnd-1_family-351#LINE/CR1 238 216 49 67 566 564 47 18 1765
rnd-1_family-98#LTR/Pao rnd-1_family-98#LTR/Pao 618 218 242 311 1405 1372 420 262 4848
rnd-1_family-77#LINE/CR1 rnd-1_family-77#LINE/CR1 1276 434 124 228 2132 2209 117 37 6557
rnd-1_family-196#LTR/Gypsy rnd-1_family-196#LTR/Gypsy 17195 20642 10337 6145 65059 65609 81403 65130 331520
rnd-1_family-272#LINE/Rex-Babar rnd-1_family-272#LINE/Rex-Babar 404 228 357 351 1112 996 1103 853 5404
rnd-1_family-420#Unknown rnd-1_family-420#Unknown 162 289 73 45 213 232 117 75 1206
rnd-1_family-304#LTR/Gypsy rnd-1_family-304#LTR/Gypsy 0 0 0 0 7 12 0 0 19
rnd-1_family-79#Unknown rnd-1_family-79#Unknown 246 191 186 137 682 693 745 406 3286
rnd-1_family-208#LTR/Gypsy rnd-1_family-208#LTR/Gypsy 3256 1437 3603 4464 11675 11790 3247 1196 40668
rnd-1_family-97#Unknown rnd-1_family-97#Unknown 6 4 0 7 2 1 9 6 35
rnd-1_family-78#LINE/CR1 rnd-1_family-78#LINE/CR1 4444 1599 2550 3658 26007 25833 16543 6570 87204
rnd-1_family-51#Unknown rnd-1_family-51#Unknown 139 98 80 53 177 203 239 154 1143
rnd-1_family-239#LINE/L1 rnd-1_family-239#LINE/L1 36 0 16 8 40 34 62 72 268
rnd-1_family-19#LINE/RTE-BovB rnd-1_family-19#LINE/RTE-BovB 839 359 484 486 2695 2896 2735 1413 11907
rnd-1_family-63#Unknown rnd-1_family-63#Unknown 694 309 354 304 1603 1637 1346 688 6935
rnd-1_family-248#Unknown rnd-1_family-248#Unknown 0 0 0 2 4 2 4 2 14
rnd-1_family-236#LTR/Gypsy rnd-1_family-236#LTR/Gypsy 12434 14146 6295 5677 55361 56192 67776 50594 268475
rnd-1_family-165#LINE/CR1 rnd-1_family-165#LINE/CR1 1151 373 469 495 4009 4004 1583 537 12621
rnd-1_family-229#Unknown rnd-1_family-229#Unknown 0 0 0 0 2 0 0 0 2
rnd-1_family-192#SINE/tRNA rnd-1_family-192#SINE/tRNA 418 123 158 195 1177 1142 1163 663 5039
rnd-1_family-320#Unknown rnd-1_family-320#Unknown 525 267 130 127 2551 2515 873 566 7554
rnd-1_family-454#Unknown rnd-1_family-454#Unknown 109 123 34 38 118 146 80 38 686
rnd-1_family-7#LTR/Pao rnd-1_family-7#LTR/Pao 478 211 241 184 1752 1805 2178 746 7595
rnd-1_family-249#Unknown rnd-1_family-249#Unknown 2 4 2 0 4 12 6 2 32
rnd-1_family-54#Unknown rnd-1_family-54#Unknown 3065 3427 1165 866 8496 8282 5440 3933 34674
rnd-1_family-152#LINE/CR1 rnd-1_family-152#LINE/CR1 22 14 6 1 212 198 4 0 457
rnd-1_family-122#Unknown rnd-1_family-122#Unknown 260 935 157 123 236 192 1503 962 4368
rnd-1_family-245#Unknown rnd-1_family-245#Unknown 0 0 0 0 0 0 0 0 0
rnd-1_family-364#Unknown rnd-1_family-364#Unknown 244 302 58 50 186 220 104 128 1292
