"","data.met2","data.ad1","data.met1","data.juv1","data.ad2","data.egg2","data.juv2","data.egg1"
"rnd-1_family-962#LINE/Penelope",22.8926449735352,42.6665094502055,5.40900776032127,59.2058521052123,8.31309264362461,77.9853919106332,55.9072620582482,64.5181530108781
"rnd-1_family-963#Unknown",58.5603225782076,143.153890633812,42.6437065896719,78.3603982024743,123.536817821492,51.1996560713582,95.6142122963877,105.318261537077
"rnd-1_family-96#LTR/Gypsy",123.502728643158,167.63135564423,242.516104040959,359.227409079652,148.722629314719,575.680917131648,345.420508124761,347.991733076828
"rnd-1_family-97#Unknown",0,29.5607321457833,10.254255507435,41.2883752245242,195.866862183796,0,40.6179642652289,0
"rnd-1_family-98#LTR/Pao",11.5802685707759,12.2596434198625,10.0160272874974,15.9102778575513,8.66522618817666,15.4460694123338,14.8448297669365,10.9354608515826
"rnd-1_family-99#LINE/RTE-BovB",2945.77678520193,2753.04355478559,4446.13741521816,3482.3954696644,2204.93331789564,2772.01521029601,3323.61166620247,2883.28565952512
"rnd-1_family-9#LTR/Pao",3.66624432231621,24.1848572795138,4.35321063583754,20.7732507720644,13.7305930588334,38.4465928624023,18.4530568902419,67.2255078346571
"rnd-2_family-116#Unknown",186.929159526007,128.561127816459,163.732626142201,149.56249458712,129.649506277821,75.4318050988525,125.588397392786,57.6334630598903
"rnd-2_family-119#LINE/Penelope",11.5250189220467,7.78077941767812,7.76374658237016,8.83650428564531,4.00600278857364,4.35588095965457,8.81883234250943,5.04719832311032
"rnd-2_family-14#LINE/RTE-BovB",98.0077631813005,90.6522799131246,116.751927471132,113.729424313617,71.3746091375214,101.050410446444,107.900830120229,97.1515754944332
"rnd-2_family-15#SINE/tRNA",3723.34304484933,947.252670988949,3986.42821131365,2157.47815563085,938.777163831916,1370.30598202557,2346.03073070112,1341.49680748172
"rnd-2_family-16#Unknown",19.9334295972658,128.14346231658,63.0662660077925,105.918838271704,80.726567794337,171.125595539728,85.1529215695293,81.6976024838024
"rnd-2_family-177#Unknown",66.335013163191,21.1087391494073,47.9261150216581,22.5839355679834,28.8276870538592,10.4668942252091,21.1082488050531,10.2625277401688
"rnd-2_family-194#Unknown",30.5073585487395,40.2090734758412,30.5303822727359,18.0866448583103,56.3898849422893,57.5404074019704,20.8433449811806,91.0562100488962
"rnd-2_family-73#LINE/CR1",50.1700547587469,14.9803860500952,48.3341058686057,28.6887306807366,18.5455133800805,23.1544133859603,29.4384707150049,16.1922547651459
"rnd-2_family-7#LINE/RTE-BovB",378.108977168959,355.215247106265,456.325146056189,452.659066750059,231.679093969066,398.823243961641,443.516024717701,348.151829059504
"rnd-2_family-84#Unknown",10.1351961652191,4.78618596785733,10.1447464431511,7.09228298937585,3.49251654244261,7.4511932753532,6.88215539182148,5.64179707829419
"rnd-2_family-95#LTR/Pao",1.75366031902024,4.65489684378768,1.6093584539163,2.51006428718497,4.58815899175431,4.33448298969791,2.19088949108102,2.95070352222392
"rnd-3_family-105#Unknown",954.934205424984,645.532994134046,948.667257206478,670.936847041718,804.59902485424,509.279772099738,583.90041920394,672.034417946714
"rnd-3_family-111#LTR/Gypsy",6.13415186338848,7.26348157207315,4.359308796786,10.5171067737303,4.00431688325435,12.6070380517879,11.1853407321371,14.9997907761144
"rnd-3_family-115#LINE/Penelope",50.2143434235621,14.2263533205109,64.8606527828557,16.5918694313009,71.1610498220098,14.5149512239057,16.5507254093489,14.2399156074399
"rnd-3_family-127#LINE/Rex-Babar",1.37049561172767,2.13304989623366,1.14361749707648,1.65779339791023,3.90060267160205,3.18004662259796,1.76756360239323,6.5729055924727
"rnd-3_family-12#Unknown",89.3901252850873,100.586921701122,52.2102299327483,29.9112885166611,253.288938598934,56.5332230536645,42.8699365596693,68.8965420360111
"rnd-3_family-133#SINE/MIR",933.839943441566,717.143055403615,1106.20064556492,947.370113067883,1115.56103713095,844.822615125286,977.507135900729,1037.77053715821
"rnd-3_family-135#LINE/RTE-BovB",579.106839916772,721.242388200264,756.64890338055,881.445917587437,532.40643290611,820.257243646197,872.776979631385,636.15322668279
"rnd-3_family-137#LINE/RTE-BovB",88.0911887804027,106.554783772064,103.2735171781,135.348599705866,77.7729494713292,128.473908329782,130.37485211614,115.662284880375
"rnd-3_family-13#Unknown",1.72837869949355,13.6313269505896,11.1545560926446,11.7369469436924,14.5610851416783,14.4330741251933,18.7545422983764,10.3964869158876
"rnd-3_family-144#Unknown",3.22779808382979,3.49856629826024,5.11716495815916,2.95570881199427,3.02555056469876,2.81858512297222,3.19241293477414,2.92093525614958
"rnd-3_family-153#LINE/CR1",25.8598412425046,13.8103724716111,26.6466784600112,14.5323232522101,23.3542540152691,18.7752471234133,15.0532200300415,21.4210302223418
"rnd-3_family-159#Unknown",2577.68707157461,4118.52042095067,3645.95816011283,2506.7633043098,1992.60739842299,3220.26141004554,2626.50170936359,5422.28616478313
"rnd-3_family-15#SINE/tRNA",40.6648940147731,26.0268133875235,44.8615625556203,30.3185519171888,19.4409766538202,25.5838985087826,33.4718151917001,27.7775273971239
"rnd-3_family-163#LINE/RTE-BovB",292.906086221086,277.445990264289,345.20199319502,295.451541544662,210.686490454741,297.468152541304,295.605249132073,294.866764111032
"rnd-3_family-170#LTR/Gypsy",1.79921085922414,7.2123507101471,0.764621706319133,1.49572914620598,4.54616643155423,3.25828582021308,1.92030155966708,7.69138219294227
"rnd-3_family-185#LTR/Pao",10.4219689276277,2.87504078690432,8.18772775753901,5.05901241574697,6.23584834954094,4.92893420650152,4.65143878647669,3.75878905951196
"rnd-3_family-190#Unknown",7.21266917051371,10.4707997342625,4.62353523808328,19.6661023390958,21.3680743564745,15.7929476219932,17.908037602843,10.6490505601119
"rnd-3_family-200#LINE/CR1-Zenon",258.043741711511,73.6226311445114,252.675343791558,83.2652779443246,47.2090538093113,121.250485488933,88.7393717566626,114.06354140531
"rnd-3_family-214#LINE/CR1",10.3538099166876,10.2411887523986,10.0319515234339,15.8128372033064,25.672182434811,11.4831092747431,16.2583316869696,8.24227662239172
"rnd-3_family-217#LTR/Gypsy",11.8279536437072,12.8485027344296,16.3917930757957,7.6854448196429,6.04810828982017,11.0606578122571,8.05375621354229,14.2497829806811
"rnd-3_family-231#Unknown",35.751072315442,32.0807702980879,32.0870374226312,32.8707436395034,24.3009772117608,34.104285270006,23.8450982950687,95.9317549448048
"rnd-3_family-257#Unknown",14.6838079734547,71.8828363159502,20.6307511217876,95.7830410522449,41.2935990829149,129.115308056909,103.32925736777,40.0549007404631
"rnd-3_family-264#LINE/CR1",1.48716121535988,2.82662237825567,1.52038730080537,2.39427604847847,3.74606391798067,3.04666924227932,3.77303788994742,2.69243531352453
"rnd-3_family-26#Unknown",19.1554735750735,22.0331456082333,32.1694011816274,53.3249609823639,33.7203846648696,17.988667066467,44.448309385961,11.2530124826002
"rnd-3_family-272#LINE/CR1",16.7252096845254,17.6467047105785,14.7763388300941,14.8951717765997,33.9586645158825,15.642175266419,17.035196285149,16.7843345046465
"rnd-3_family-27#LINE/RTE-BovB",456.8126795326,414.400812541407,571.342362434513,566.217167915013,331.171024544126,701.346845697274,554.247711962298,715.547204314477
"rnd-3_family-29#Unknown",632.367224583949,161.348386502033,439.887997278066,88.6534003064116,342.037378409589,123.691267630564,80.380198925884,245.808152030484
"rnd-3_family-301#LINE/RTE-BovB",461.35568973529,319.615610716663,575.156196867484,450.743733555925,242.47413769883,350.964049661475,436.389192840309,327.348073811884
"rnd-3_family-324#LINE/CR1",14.3807538412401,7.09449920726127,11.6690378633296,5.60816120929772,9.44622512427544,9.48163504641745,4.49361656640629,12.8488579878813
"rnd-3_family-347#Unknown",174.209637817663,156.892550522859,336.947018063178,241.698788410431,320.228619427561,178.271105549959,245.853905242012,175.607029652423
"rnd-3_family-368#LTR/Pao",4.06234159066273,16.0449407493146,4.67298995529759,10.5522975245817,13.6147165423355,16.4147520595922,8.92011885759518,12.58280499903
"rnd-3_family-369#LINE/CR1",0.300476559993243,0,1.75398195016081,0.138531244657278,0,1.24181156687131,0.0674334816887138,0.27518736381518
"rnd-3_family-370#LTR/Pao",0.694203664426871,0.70291310810052,0.707741390996078,1.09368296782804,0.448231900754474,0.673392854985253,0.863398528617383,0.725134143419322
"rnd-3_family-389#Unknown",16.5447685379862,157.298137159002,19.5800956338622,27.138091699883,299.585008476915,10.6304103367037,27.5289995489974,12.7925672639393
"rnd-3_family-38#Unknown",29.0975474937492,13.5558067223388,36.8598670498569,15.1417056727663,8.23402449981373,13.321590066536,14.9237713275673,8.58449781879142
"rnd-3_family-391#LINE/CR1",0.868542241422149,0.279433586188201,0.05356037216561,0.445482771654649,3.12614880867842,0.40074704971102,0.34700383728499,0.533738412019911
"rnd-3_family-509#LTR/Gypsy",1.3456596354962,1.77274381577307,0.561391884468943,0.930210862209169,2.55372794004602,1.38812328761683,1.13195907019764,3.68925283699371
"rnd-3_family-52#LINE",15.8859818869694,25.111985733334,13.6250940960977,9.85158651208931,50.4988166183367,16.9289889087373,10.0314946287485,13.3953646492219
"rnd-3_family-531#Unknown",34.1500098364945,24.3480080613095,23.7275289373399,29.4081018295002,76.8841427958895,16.0712360598352,27.7969972802507,35.6325710476567
"rnd-3_family-792#Unknown",7.29745191816461,10.1247753990242,4.22466743646329,4.67256896378895,10.4704321133979,8.3271462267271,5.84050648338264,0
"rnd-3_family-79#LINE/RTE-BovB",99.6757608555686,102.704702634931,111.849198200901,86.7672023526085,79.2480576169425,113.868623760028,87.5624005414215,146.380647131811
"rnd-3_family-88#DNA/TcMar-Tc1",67.8199792848185,49.157046263284,57.7121598586044,40.0670807342249,61.4080236852718,47.3255136451974,40.0443721808491,59.7393809612464
"rnd-3_family-91#Unknown",12.9066440826678,11.3038067804715,15.4687574865931,5.32694194525809,0,4.50154253574459,4.13062857752836,19.3698587120063
"rnd-3_family-97#LINE/CR1",9.04922143253342,6.2434498285714,12.3569862564472,9.4362641794872,7.85110047570055,12.772564076873,10.5571645673372,5.51719108303826
"rnd-3_family-9#Satellite",69.8282412658151,80.4371799345311,66.3529266905058,80.5583448072203,106.383572114995,147.351470143878,68.6543060487441,129.92458926087
"rnd-4_family-100#LINE/CR1",5.44264001057919,1.83449561610048,3.89372715329083,3.62185232378149,7.37225407980891,3.96952650681587,4.18218249567251,4.35335940006585
"rnd-4_family-1026#Unknown",16.2245915887935,28.2947092433226,17.2114220426785,10.7523312194564,26.9460659388909,2.38759069882165,7.68974059031361,4.10057983095032
"rnd-4_family-103#LTR/Gypsy",82.1118669037095,18.2323542473908,42.3622494697738,20.8218409750302,17.083248101576,27.7568213846034,20.518011407895,39.3071164100143
"rnd-4_family-107#LINE/Penelope",39.2093120177008,21.2092873662853,30.6442267263097,18.6330900828383,12.3203851661652,18.3628212488708,15.8530217061356,38.4706733788553
"rnd-4_family-1109#Unknown",1954.50293709656,320.631203802481,1880.50963965751,161.661360051719,628.289642991006,222.387834258434,166.08109965183,196.466410811061
"rnd-4_family-111#LTR/Gypsy",2.95212683698778,14.6592793578805,6.17894401294028,6.28712926526386,11.4558647928027,9.65112202486211,6.52945397674085,11.0714120638906
"rnd-4_family-1159#Unknown",162.751533640912,50.8735587326704,165.240623981891,35.4517427329626,44.8567843628409,58.8840090239183,33.1102812186882,23.9043082146471
"rnd-4_family-117#RC/Helitron",82.1948329890542,85.472356700207,86.9237669540154,66.3358271242615,133.56822819755,55.6000155345326,62.2463561810756,65.3524916468971
"rnd-4_family-1198#Unknown",7.53004716567672,12.6820105327819,11.0527536554571,33.4586694385561,10.5191527661456,30.7687879124422,30.5674855450869,16.6011729933822
"rnd-4_family-11#DNA/CMC-EnSpm",736.557634716044,602.690391124966,397.588293465069,160.571711894586,921.550804347619,6886.0425179937,154.01382279709,7506.67032915099
"rnd-4_family-1224#Unknown",47.165889881289,36.318701065584,51.8053758665401,23.9186343996954,34.3130006114545,67.0244276346104,19.1308710263023,30.9745999178281
"rnd-4_family-122#Unknown",0,0,0,0,0,0,0,0
"rnd-4_family-124#LINE/CR1-Zenon",73.0341811898058,33.2079908619716,112.000892766932,60.4736351143667,36.5303825925368,55.4176355381037,51.5146475169419,54.2475202814819
"rnd-4_family-127#Unknown",1.24260285759218,6.50412658345356,0,7.32616042625825,6.70896003064535,7.13356712349522,8.20392375779899,12.254598888784
"rnd-4_family-1285#Unknown",0,0.998685905044017,0.990432556280381,3.41179072703903,0,7.18572491984725,2.05478317375775,1.8991411751665
"rnd-4_family-1287#Unknown",2.91919496904028,17.6978326623795,9.2167154980282,11.9934591893078,15.1439055730816,17.4375625300443,12.959915546923,12.2066418442086
"rnd-4_family-1297#Unknown",43.0718384622203,35.4086847526982,50.3910536733317,32.4654686042146,23.0803950963745,43.3674975556621,40.1385444277612,61.7225792188555
"rnd-4_family-130#Unknown",29.9616040358603,37.5826664196556,22.3875708883896,26.4494376216142,101.563249861843,15.0317565846876,27.5725056413001,26.0947157870276
"rnd-4_family-1310#Unknown",27.6345837754192,19.5195196845482,21.9214780788761,31.3875047958486,34.1362885807994,24.1322339881713,34.1540935652857,28.0417561847954
"rnd-4_family-133#LTR/Gypsy",28.4474888188024,106.136641859806,28.1689000393685,36.5742664889657,55.8508536563454,106.978462877509,31.2577544733813,127.602709984922
"rnd-4_family-1343#Unknown",27.9204831797753,43.2425996931799,23.6283054493914,43.7742488040633,18.9218577935213,68.1695714887613,55.7570312436119,37.0111938425884
"rnd-4_family-134#Unknown",0,4.5325644053895,0,12.451372878189,4.79088987860843,0,8.49618417730778,4.22151463915865
"rnd-4_family-1389#Unknown",9.04733788780089,8.58216188361863,9.50222811774693,6.72927363176272,13.0570741798961,3.80987370712078,7.38304958956545,4.80717772478452
"rnd-4_family-144#Unknown",18.1675988718975,28.3325809984592,23.3800882488998,34.3000886148303,27.5294338462469,34.463729631379,31.3075873787787,21.3131384026035
"rnd-4_family-1488#LINE/CR1",9.80733451237361,5.45968814680104,12.1988467782821,1.99983427315319,8.86025444037525,13.261095924031,3.08076418247374,8.43522280079011
"rnd-4_family-14#Unknown",47.6582003812401,142.651505687725,147.944348919704,47.6356662398353,139.186214199728,41.324334370124,43.6839575143319,155.049834998361
"rnd-4_family-1533#LTR/Gypsy",59.6813268441251,44.3124956831185,49.9256879105698,39.6769900751307,56.8394522658489,30.3019010613393,36.4853049077976,21.7841418031675
"rnd-4_family-154#Unknown",0.525549826192791,0,0.295739511539647,0.240298943187097,0,2.10284711065907,1.1682047927378,0
"rnd-4_family-157#Unknown",2.9169170676504,10.3679400138493,4.99238747027497,4.85842911914736,10.6011080229174,3.76812607416752,7.71323696936105,13.0398968989967
"rnd-4_family-159#LINE/Penelope",92.3482209365489,71.9599053212871,90.0188506754216,72.3074084870552,73.2748966537617,73.8503662175397,71.6639879397611,76.6033232552531
"rnd-4_family-1601#LTR/Gypsy",15.927288664705,28.1199571751406,13.9687406787267,27.9715580127003,23.086974321605,34.8172476554013,35.0827860204092,21.211696833709
"rnd-4_family-166#Unknown",36.3166321203853,4.02369910178606,27.2140124499269,17.3080124657285,13.0080992808243,5.42243455630715,16.3710893348105,0.95788945745467
"rnd-4_family-173#LINE/CR1",13.0955873584781,13.2611118780563,17.2454050765119,24.688392215104,19.4987414710395,28.5850410800039,24.8902214337759,26.5872593099488
"rnd-4_family-1769#LINE/Rex-Babar",23.9593917400137,22.0971299630205,25.0935679505376,35.5185366443794,22.3159051664461,38.2502056412889,34.4690364886046,43.1031829983389
"rnd-4_family-178#Unknown",481.652860616867,261.791180704071,363.5920354361,312.884871370044,507.056832127526,149.537124301368,238.580901001726,280.261160520798
"rnd-4_family-186#LINE/Penelope",52.5477695694958,24.4236410117412,69.0562119501894,73.8043723045513,9.17927184859806,27.3794991109553,65.4008793221024,54.5749981210727
"rnd-4_family-18#Satellite",55.2128287804785,76.4043932480985,78.0615860780942,108.495670395433,176.329219570511,61.1040848346074,103.820877168079,47.383093446629
"rnd-4_family-1937#Unknown",0.468256020551666,0.435101597503175,0.52596317773402,0.214315736399218,0,0,1.04217572452046,0
"rnd-4_family-1942#Unknown",0,29.1866519476379,0,65.7761254900197,0,0,39.9551547687722,0
"rnd-4_family-204#Unknown",7.91401868767115,11.1884591400607,10.5083337986288,12.2628402719334,8.06121801162394,10.0606305555269,10.9021246678278,18.9200767713166
"rnd-4_family-206#DNA/TcMar-Tc1",6.13450478668035,7.00385118334446,8.12114926980791,12.6018577725427,9.11080931612684,7.2281636979375,12.8406222142379,3.47628734214585
"rnd-4_family-209#Unknown",76.9159651973455,23.7096735943775,68.2514565288503,66.5754982128528,5.0164067276889,63.5567188498919,75.225831613051,26.5076739987987
"rnd-4_family-212#Unknown",55.5433031117635,70.6831242487301,43.7216093808804,86.6562590861523,50.5174117967707,61.3865644870131,76.2720045021024,58.0465221895293
"rnd-4_family-226#Unknown",9.89521988979634,25.3702237884917,2.92288914938973,40.7603104633287,9.06528958284571,37.7524514933449,70.3368485832633,7.80259927434834
"rnd-4_family-22#Unknown",100.289713083088,118.326067515508,99.7214389089781,128.239305784345,140.588223627156,277.989668964783,128.770787074256,305.36179614113
"rnd-4_family-234#DNA/PiggyBac",8.67626405912113,17.6058309424975,10.0758197740905,13.3278156665832,25.7227942382129,12.8917292279009,13.1187279522379,18.5398636718193
"rnd-4_family-235#Unknown",321.068598569973,98.6503296182475,280.912384385885,180.358685154447,157.912154706432,76.2081933694967,200.264821043346,67.317461230699
"rnd-4_family-239#Unknown",133.670419836693,122.016482814092,79.9393278813078,81.5786872741288,277.741583203688,84.8083255748165,94.3899807901665,86.913794883333
"rnd-4_family-23#LINE",16.1542483871842,12.846621692218,14.7874543431885,14.3973296192115,16.3178623795813,14.241695279579,13.9574705311202,19.391463922062
"rnd-4_family-244#LINE/RTE-BovB",29.2114306965261,24.0819842993895,27.2537712754941,24.4009700739736,18.1641796289605,22.8177860179819,27.676470318875,26.6272488458552
"rnd-4_family-246#LINE/CR1",87.2457986896207,40.0141138054659,64.7275519547266,12.2974109023903,63.7200762504172,38.7898172421337,18.1114752496709,50.3056182113544
"rnd-4_family-247#LINE/CR1",7.12707553887899,12.7532655039169,11.181799362153,6.7340171147959,10.7681584538939,12.4306840215947,7.01390328400447,8.11750647235706
"rnd-4_family-248#SINE?",588.738561297332,412.510206494924,512.98930046912,505.53398016553,327.548238992585,499.93164086163,466.970003440738,575.880976155556
"rnd-4_family-255#DNA/TcMar-Pogo",38.992414760157,27.193728474538,52.4012981311162,55.218919490113,39.2773422949108,40.0155503338714,58.8967420257306,44.7753154674914
"rnd-4_family-259#Unknown",0,25.6653993151444,24.2747586229716,21.1898312950615,187.163233896058,0,27.4296918966551,118.824647131841
"rnd-4_family-25#Unknown",22.0761833412333,29.5867636554617,23.0036578161255,25.5434636041163,61.4441143493789,25.6705428942475,26.6464994938022,22.5529774562415
"rnd-4_family-265#LTR/Gypsy",133.416614145347,158.057502640733,191.232790335018,249.357703388504,132.418955600265,329.607388464431,244.518063983849,210.050991776766
"rnd-4_family-268#Unknown",265.662457141442,575.213426604808,328.136176237921,299.340720377801,509.253841677869,336.774273716627,272.140360577034,317.997605933272
"rnd-4_family-281#DNA/TcMar-Pogo",66.8041204901861,72.1176796585764,57.682911862443,61.7919974376332,80.2257985404918,63.598019071454,58.0066846837997,89.5422351175962
"rnd-4_family-286#LINE/RTE-BovB",165.181600198775,191.372930068126,191.991580657668,228.365398764883,144.131074496865,243.055424596859,223.411294459597,200.661258838632
"rnd-4_family-298#DNA/TcMar-Tc1",0,0,0,1.34331359554788,1.79038860992325,0,0.434360057894444,1.65070751427008
"rnd-4_family-299#LINE",13.2014517228213,18.211824189897,12.6922407812103,9.65881304286597,21.0522247337597,13.3579735894008,11.0440104649579,19.1681142458383
"rnd-4_family-29#Unknown",49.4105864159324,37.8587531744452,21.6079131118627,55.9909273947381,56.850938737353,38.4111988216506,58.3134848382885,0
"rnd-4_family-313#LTR/Pao",1.41536468602684,4.82217110481916,1.64374908137919,6.16054377513225,2.63642771777617,5.27542642594401,5.32936396411622,3.12404705613351
"rnd-4_family-316#Unknown",0.16356372215016,0.156783959007075,0.0909690058298969,0.150771406048806,0,0,0.36694678517699,0
"rnd-4_family-31#Unknown",3.29057329161367,5.15031797775505,2.66063735494785,2.51606624174164,6.85939158772105,4.44846341859877,2.93760006745559,9.79412420579186
"rnd-4_family-327#Unknown",208.72495805905,78.3603457245483,172.743889603392,83.5747743724261,208.882562274023,67.2472690066242,83.8125005614291,72.8307619833469
"rnd-4_family-328#Unknown",0,39.5660218137714,0,7.30177213940513,22.5697860278828,1.43537639640817,9.47168274338054,0.632276462133619
"rnd-4_family-32#Unknown",25.6235945985616,10.3888351518902,24.8634844793488,10.8962890686001,10.5714912919549,8.07509434384311,11.3072914404035,9.82197381998678
"rnd-4_family-330#Unknown",82.5697272850563,421.859133741095,82.0744357463291,112.079771045967,419.48775446982,167.127833792121,117.23948633391,232.617308600644
"rnd-4_family-333#LINE/Rex-Babar",33.7357355790563,26.0555823729007,35.7119247249705,24.0760704004142,26.1975810744678,24.5583850985267,24.0320041312204,30.3720708717329
"rnd-4_family-340#Unknown",258.934671249266,60.0104324794268,166.243452943026,52.3348827312907,72.9261115424199,152.723334833668,40.5023102263043,234.253491151056
"rnd-4_family-341#Unknown",155.612170118464,48.5507786287531,193.486183771516,99.7127288444665,72.2780717244058,26.8747247373596,101.373375141668,46.4561076497144
"rnd-4_family-345#LINE/CR1",13.0188531712338,15.1065212159088,13.7147532003814,5.42956027804345,14.6983955370314,13.5450486239935,4.52578531637194,19.7638243904903
"rnd-4_family-346#LINE/CR1",1.42049420418101,3.83961161345711,2.04966771424581,2.88531312602112,8.30162389572822,8.06294885435098,3.61812183595489,3.49246220095807
"rnd-4_family-34#LINE/Penelope",42.9826435962477,27.3551982860986,32.7783709246768,27.3108351425154,36.5376872926062,30.6401613113501,27.8938495230134,33.6845424627453
"rnd-4_family-352#Unknown",67.4758650217683,80.2538103764078,63.0345448463967,80.8940948690895,76.6392131494539,60.9316567299654,110.2780052433,40.9919991413022
"rnd-4_family-356#LTR/Gypsy",65.0737399774687,51.5569692565229,64.8411699011285,91.9702931625166,69.8779356418826,129.757495780677,46.6778380405053,142.793501402908
"rnd-4_family-358#Satellite",41.2550678347503,46.2216484974431,48.399784724678,55.4465898652138,131.231437384827,16.3817147908901,54.3830384818469,16.8871313313771
"rnd-4_family-35#LINE",15.8283191855916,12.5350852030598,14.0446646614355,19.3306792801992,9.26742757333387,14.0204336883687,18.488469885771,12.4414970498879
"rnd-4_family-371#Satellite",61.1401735677955,52.2078676847832,70.5860598555697,62.9405242370838,39.5845739273667,35.5784387010487,62.9332144196905,28.4303552497221
"rnd-4_family-377#LTR/Pao",7.06323428065352,3.09829977055073,7.23835058494742,3.53951092386616,3.94124353645642,2.95216168093427,3.77524697307518,0.337710728104022
"rnd-4_family-379#LTR/Gypsy",3.48592563005041,20.0903493256801,4.33914663343856,9.616393771156,21.25222405601,14.2574064367058,9.23942308130407,5.32733890014618
"rnd-4_family-380#Unknown",237.530667288247,72.1588246568504,291.472045566735,175.366615975581,108.136394907824,149.472880168244,178.403052756318,132.549757876341
"rnd-4_family-389#LINE/RTE-BovB",142.736120700336,184.427113505252,190.922459339829,239.131958118578,131.576773914428,218.393608851064,235.5847738222,188.336049406031
"rnd-4_family-391#LINE/RTE-BovB",338.344800156523,272.044379222075,405.758234309156,257.892375678307,438.637627416728,225.161313648702,255.126678707066,292.343748117107
"rnd-4_family-397#LINE/RTE-BovB",321.441459951156,347.45908130777,395.468652174367,419.681792658473,287.848726076275,407.999120565851,415.071530225853,411.207504401751
"rnd-4_family-406#LINE/CR1",23.1138133278818,5.07988836018687,20.3488715872,4.94402261863556,13.1088289518927,24.50071719768,3.67927019557478,21.0381675285834
"rnd-4_family-408#LINE/CR1",48.0786279379733,53.7124573118143,31.2400994541441,38.4097368063437,54.7648564069613,52.024218085465,35.8539172987483,54.6524817716095
"rnd-4_family-418#LTR/Gypsy",3.54019023403769,15.4925482929452,3.15314539289548,11.647474832843,32.7911505148588,5.64376550962071,12.5048135172855,11.994419249648
"rnd-4_family-41#Unknown",245.069356667323,444.681137192259,192.111544142382,260.707233598363,474.00469299674,136.947094749778,195.942554576757,209.149586078487
"rnd-4_family-427#Unknown",43.3993022348989,18.0034526464685,46.7436838801061,28.9156430195532,16.4283075779157,8.51201969642562,18.5968621612512,41.0374538701164
"rnd-4_family-42#DNA/TcMar-ISRm11",19.398889138712,9.07633324682734,18.2790474409342,11.9100321189115,12.214280209402,12.480375674339,11.5366684313472,16.8446316690682
"rnd-4_family-432#Unknown",0,2.15985046075004,0,6.73383550695885,0,0,9.80296882825024,0
"rnd-4_family-437#LINE/Penelope",16.224150550282,21.4551444596947,12.3311545867576,14.9658775757963,28.2688554429822,19.8706527444029,16.0798412110209,22.2497126877294
"rnd-4_family-454#LINE/RTE-BovB",48.1213854745909,62.5023434193417,66.0274996977695,62.3336689845998,56.1085684994814,64.9601810987702,63.1217522263357,50.6850899967778
"rnd-4_family-45#LTR/Gypsy",31.0983221545411,45.3879707803485,28.3854876741564,14.0654646725238,50.4706157809227,18.9396386443794,15.6456624672793,36.2545116304142
"rnd-4_family-469#SINE/tRNA",1823.11859109239,794.203149363303,1918.16682321772,1271.70209184738,744.390816962711,767.797932636927,1175.3728067224,986.596228771389
"rnd-4_family-475#Unknown",131.643149919061,299.401032413561,105.847812495548,90.2918892825709,574.616609005289,541.798533469317,101.664112687602,844.983167384229
"rnd-4_family-476#Unknown",47.5187838462729,42.0089699308143,51.5963736724851,29.5974370941855,36.9635518998906,52.0649370952487,32.8334898640218,67.0613672445988
"rnd-4_family-47#LINE/Penelope",8.94179227856352,52.4409490111794,10.6076827677997,760.793072409776,67.8047798968156,13.0630693077397,759.866606952184,12.146322182537
"rnd-4_family-489#LINE/CR1",10.7521786921579,26.7490178457269,10.5336251631525,59.8473557218722,34.8630488264201,20.0417830748142,61.8166378935319,13.5181348354101
"rnd-4_family-492#LINE/CR1",375.878916116345,257.651012763225,300.888791215659,333.614911040205,96.4173104529894,354.419449530014,341.04029618962,349.860368863987
"rnd-4_family-499#Unknown",334.274606394259,215.220360522557,568.384679751468,292.954621281064,296.026923258302,245.037711931094,295.743117063503,134.117838665143
"rnd-4_family-502#Unknown",1201.58436182032,1370.87994184801,1530.23815548839,1862.2414973734,1007.18743148746,1679.01877839473,1818.33344331615,1285.39145089314
"rnd-4_family-504#LINE/CR1",0.159900704079331,0,1.51166630258069,0.0737037394334971,0.303595127425732,0,0.287010236365403,0
"rnd-4_family-514#LINE/Penelope",18.2858993236083,22.6494163564021,12.3183074284386,14.2305574899211,18.7547617963673,13.6882065372353,15.5027042651818,32.0897966356215
"rnd-4_family-534#LINE/CR1",3.29726792173381,8.44771777407725,3.14594280591351,6.65807085939757,6.08438046807866,8.98033104944474,7.73291905052902,6.07393557369307
"rnd-4_family-538#Unknown",164.193443736569,344.576432154218,178.035614394156,192.913612255749,537.250617326259,164.378243721845,221.568130439808,281.429616308544
"rnd-4_family-539#LINE/CR1",0.472475490022055,3.07131678666534,1.77121682525727,3.16089682358229,2.92240061845508,5.62992295711789,3.02446249464549,3.04069765561359
"rnd-4_family-548#Unknown",0,5.29211834286077,0.490042656359307,0.600026543376267,0,0.880064803997462,0.38907729908257,0.773436497239973
"rnd-4_family-549#Unknown",1.34592248026616,4.59508798678759,1.76280412861159,2.25973618678129,16.7524361725388,25.290618027841,2.79727198766391,32.5344676273438
"rnd-4_family-551#LTR/Gypsy",54.4502442910583,57.9326784085485,30.3628872101937,27.4614634153018,33.6625720549365,14.7022586568175,28.9727988326955,35.6426941612833
"rnd-4_family-554#LINE/CR1",3.11799063771786,11.0513617865195,4.09321472262186,3.32695261886448,2.89924334718095,2.08034339871483,4.62118777919938,4.55972674869738
