"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"rnd-1_family-555#LTR/Gypsy",46.6376479834765,-0.00540737873173422,0.615476348896665,7.33885710735352,0.0618467175800884,0.113861823805733
"rnd-4_family-265#LTR/Gypsy",8045.51388640549,0.438383941874641,0.30888908133122,7.32328115352348,0.0622772716682089,0.114498918738701
"rnd-3_family-12#Unknown",15.4222298930916,-1.26603506552649,0.787994339848088,7.31346834261551,0.0625500100389154,0.114844530627006
"rnd-5_family-1091#Unknown",114.816426098628,-0.765030473383963,0.37668497804325,7.29984098961356,0.0629306913494995,0.115308283702288
"rnd-1_family-337#LINE",8.86193540240298,1.44809376405884,1.04083251023504,7.29833889564895,0.0629727896233899,0.115308283702288
"rnd-1_family-742#Unknown",13.8590319552371,1.99950674283482,1.03540612296465,7.16925698151027,0.0666942421249764,0.121957757192096
"rnd-6_family-462#Unknown",13.3529419420809,1.26002169059962,0.88819713979299,7.1613912221624,0.0669277698656094,0.122219849282885
"rnd-5_family-190#LTR/Pao",2622.23791524196,0.899275565217241,0.359610827157576,7.13853641021269,0.0676108102475018,0.123187618683729
"rnd-4_family-660#LINE/CR1",28.3614334804581,-1.81941378167048,0.810130403928498,7.13757972118766,0.0676395485613981,0.123187618683729
"rnd-1_family-886#Unknown",3.31314570385296,3.42930090038926,2.27016406201376,7.12386921153711,0.0680527044467972,0.123773710772363
"rnd-1_family-446#Unknown",53.9597962864098,0.631789543985061,0.493346357004565,7.11800880789257,0.0682300474580171,0.123929911937819
"rnd-6_family-583#DNA/TcMar-Tigger",3.89951949781529,5.29082652780532,2.19093494012444,7.10075231451466,0.0687548513702825,0.124715961990271
"rnd-4_family-475#Unknown",154.204336657204,-0.915377860638079,0.406462552335309,7.0972050757359,0.06886321282541,0.124745525906993
"rnd-5_family-466#LINE/Penelope",156.774298489886,0.988718275156179,0.422013733784929,7.090167898293,0.0690786746188998,0.124968763829919
"rnd-1_family-26#LINE/RTE-BovB",1581.79438536092,0.666670480029849,0.262471761599215,7.08267441715643,0.0693088243854284,0.125217942723007
"rnd-1_family-909#Unknown",10.3629412960277,-0.584495282923824,1.25675572785382,7.03894037534729,0.0706669128092427,0.127484546775149
"rnd-1_family-0#LINE/RTE-BovB",9531.10434125862,0.623707398020032,0.261497525263882,7.03624113172393,0.0707515713467984,0.127484546775149
"rnd-5_family-311#LTR/Gypsy",48.331398705444,-0.476733240630307,0.514038615560158,7.01262788206094,0.0714963662385194,0.128655479751917
"rnd-6_family-564#Unknown",34.6471942763312,1.04404749217578,0.542886668982415,6.99469635976617,0.0720670098017698,0.129510342548273
"rnd-1_family-522#Unknown",2.71065543373297,-0.832431644967518,2.93508591480123,6.92650591010994,0.0742775388154724,0.133306046483398
"rnd-3_family-531#Unknown",974.829030381462,-0.423507011152533,0.445634636899399,6.92042641965556,0.0744777680899321,0.13348859227759
"rnd-5_family-1565#LINE/Penelope",99.0248105475606,0.0570881769064899,0.443517988735731,6.91464976086968,0.0746685065862699,0.13365366766763
"rnd-1_family-918#Unknown",5.55500499580251,1.77891947422975,1.26159724757311,6.84940878178978,0.0768557059856972,0.137315337656958
"rnd-1_family-568#Unknown",12.0408741846999,-1.93083267596379,1.15122991610791,6.8476106116509,0.0769168570344143,0.137315337656958
"rnd-1_family-806#Unknown",52.1819338112858,1.14062952476476,0.525656018019213,6.84376577969269,0.0770477673072685,0.137368058817564
"rnd-1_family-739#Unknown",30.4880668177641,-1.76950801520142,0.811642682531918,6.82797348491232,0.0775877287355771,0.138148978234832
"rnd-5_family-2110#Unknown",122.153561004403,0.310741266239469,0.340442498826704,6.79512034477666,0.0787227514497998,0.139985995032124
"rnd-1_family-303#LINE/RTE-BovB",49.5777079460764,-0.0235528428026559,0.51612376315791,6.71796337618283,0.0814517380559415,0.144566120480372
"rnd-1_family-654#LTR/Gypsy",370.702693406358,-0.316792846126099,0.311913794684869,6.71281637620413,0.0816369937417358,0.144566120480372
"rnd-1_family-791#Unknown",5.71658294532609,0.278283533306124,1.30716064644051,6.71137904083858,0.0816888001901428,0.144566120480372
"rnd-1_family-363#Unknown",3.59799010523053,4.82481789976494,1.98467904665906,6.71036963111244,0.0817252016885348,0.144566120480372
"rnd-1_family-774#Unknown",3.68623408842553,-1.66752189609551,2.22411700466785,6.70048487714475,0.0820824946249028,0.145008839917527
"rnd-5_family-226#LTR/Gypsy",434.371234910349,0.429304211270995,0.286436348773255,6.66226662352123,0.0834781430313837,0.147282400791048
"rnd-1_family-863#DNA/CMC-EnSpm",22.6355828761522,1.25482984600777,0.793462231287658,6.63264760318462,0.0845754654224935,0.14902438965862
"rnd-1_family-877#Unknown",98.0391314421826,0.780549933677201,0.460985458082159,6.62908402049266,0.0847084213943887,0.149064819466749
"rnd-5_family-884#LTR/Gypsy",43.6043321141929,-0.67205459695856,0.631704265536908,6.62284081765668,0.0849418384874479,0.149228289043364
"rnd-1_family-728#Unknown",16.8510517238118,1.95415106717462,0.965478730135835,6.61799745464472,0.0851233458104608,0.149228289043364
"rnd-3_family-324#LINE/CR1",11.5349464626433,-0.321662870369752,0.895306298074493,6.61772465304207,0.0851335802846927,0.149228289043364
"rnd-5_family-755#Unknown",3.00559415901926,-5.32144869545701,2.10480018871312,6.61484085551055,0.0852418418594567,0.149228289043364
"rnd-4_family-698#LTR/Gypsy",495.488009018259,-0.476320991391381,0.307630939039418,6.59295632934648,0.0860677476546569,0.15047973944782
"rnd-1_family-813#Unknown",8.4997430079327,-3.09895287114034,1.27642941009621,6.54214371047773,0.088015195453091,0.153686327112034
"rnd-6_family-635#LINE/Penelope",17.6077592116549,0.843721188525053,0.779887970115406,6.52161143301086,0.0888140878610267,0.154881710491237
"rnd-4_family-1287#Unknown",3.56579380901871,-2.53504051932893,1.63526719388976,6.51569917783427,0.0890454191278309,0.155085530743202
"rnd-4_family-661#LINE/CR1",83.3586661749223,1.28353460707633,0.524709639506341,6.4931118561549,0.0899345515340569,0.156433013258854
"rnd-1_family-478#Unknown",67.3232648261404,1.11533283877572,0.497711000408092,6.47847542216178,0.0905152562602964,0.157112208623774
"rnd-1_family-408#Unknown",96.3928490919912,0.225277369820279,0.382900288406642,6.47742862426404,0.0905569261514154,0.157112208623774
"rnd-5_family-1602#Unknown",46.939353595472,0.824592923839809,0.517935507276067,6.44086823333458,0.0920239132632615,0.159453200091713
"rnd-5_family-1432#LINE/CR1",7.82578268228661,2.78508784217547,1.41865799072338,6.42450804654658,0.0926877402375788,0.160398324421353
"rnd-1_family-681#Unknown",6.97942219328082,3.2999704204152,1.43206640639473,6.41481161157682,0.0930833500233191,0.160877473573466
"rnd-1_family-761#LINE/Penelope",17.5012127126409,-1.96991970325741,0.855026456881946,6.33347901854728,0.0964661583809678,0.166511649179887
"rnd-1_family-462#Unknown",307.805712622998,0.29824232746101,0.45201629880586,6.33024865951563,0.0966029249372067,0.166535576704727
"rnd-1_family-183#Unknown",1218.11608310982,0.583158778020842,0.448571224519913,6.32009447784492,0.0970340446712774,0.167066239554741
"rnd-1_family-12#LTR/Pao",5363.44680525471,0.0815827035293291,0.356298088261744,6.30412885888498,0.0977156395020285,0.168026258280772
"rnd-1_family-437#Unknown",4.36510120179915,2.94826303579248,1.83349111407866,6.27801551727794,0.0988403685409572,0.169744866125471
"rnd-4_family-1533#LTR/Gypsy",86.5023419610345,-0.449423762859785,0.43237264960652,6.2386959472685,0.100557362821652,0.172474970409289
"rnd-1_family-624#LINE/Rex-Babar",80.0534287037836,0.0481456159949086,0.492215550865423,6.21023274397236,0.101818092469811,0.174416580653089
"rnd-6_family-400#LINE/Penelope",10.8185523753955,0.71526745502892,1.19211646579157,6.14624691046023,0.104707778024778,0.179140201039867
"rnd-5_family-841#DNA/TcMar-Tc2",24.6614706134804,-1.52406806343341,0.73593616998053,6.13802630893037,0.105084677539994,0.179558307776408
"rnd-1_family-410#LINE/CR1",34.6717091980013,1.00026681130915,0.649644735165703,6.13234353957412,0.105345981228442,0.179778091391107
"rnd-1_family-732#Unknown",8.26760112974143,-1.58920738002247,1.11371741773893,6.10271290111721,0.106718559939644,0.181794211805632
"rnd-1_family-475#Unknown",116.989021076846,0.907591709574293,0.401860530634391,6.10105817994908,0.106795714093936,0.181794211805632
"rnd-5_family-975#Unknown",7.1580084233956,-1.23514495232517,1.15770085345274,6.09584097309467,0.107039324828034,0.181980282486809
"rnd-1_family-679#Unknown",3.55200138758382,0.46740018354517,2.01535029839862,6.09200210099447,0.107218915564945,0.182057181191103
"rnd-4_family-356#LTR/Gypsy",8.33320325848892,-1.97245783509851,1.25784122782131,6.06940318986585,0.108282000952717,0.183632179337836
"rnd-1_family-636#Unknown",9.67388542242422,-2.72265544926838,1.17407705902662,6.02840590140524,0.110236365221774,0.18671284359438
"rnd-5_family-167#LINE/CR1",51.7768341031735,-0.681006527196954,0.503482731342174,6.01772911272221,0.110750843943365,0.187350054361123
"rnd-5_family-443#Unknown",38.0098092227521,0.141775298234203,0.754526428340948,6.01039177470797,0.111105735780425,0.187716049853462
"rnd-1_family-6#Satellite",2156.16130993659,-0.0769114754421858,0.255162661897167,5.96075155576273,0.113535439455564,0.191544621625278
"rnd-1_family-81#LINE/RTE-BovB",377.277863048087,-0.148901169154108,0.342057733408059,5.95834482947014,0.113654520875811,0.191544621625278
"rnd-1_family-878#LTR/Gypsy",197.093792229326,-0.357417150040504,0.450989168874569,5.95060498602452,0.114038286748677,0.191952644154605
"rnd-4_family-268#Unknown",11.7462705680591,-0.535956019070848,0.986061135033562,5.94230438694228,0.114451232051215,0.192408708969474
"rnd-1_family-603#Unknown",13.4503579432314,-0.582223282274828,0.869185411266299,5.92210542442232,0.115462081419411,0.193867559260598
"rnd-1_family-182#Unknown",19.6500289059313,-1.287179808797,0.8086955978985,5.90432170358667,0.11635911226205,0.195131927122621
"rnd-1_family-749#Unknown",25.1445437691538,1.70603854308332,0.735777086320528,5.88755066445929,0.117211154165854,0.196292647735632
"rnd-1_family-299#LINE/RTE-BovB",3.3948965653807,3.1187173735559,2.06176728932254,5.88500523503443,0.11734099237333,0.196292647735632
"rnd-5_family-577#Unknown",3.12735884720074,5.01365210904742,2.1948491246334,5.86298072944512,0.11847017180762,0.197851072327425
"rnd-1_family-38#Unknown",16.0133698275343,0.77136326595929,0.87444671444244,5.86114746375837,0.118564627844922,0.197851072327425
"rnd-6_family-308#Unknown",13.5277515754966,1.67561604159635,0.866134103060365,5.84316531625827,0.119494944700716,0.19915824116786
"rnd-1_family-537#Unknown",145.34661348749,-0.592066487921764,0.367943211682889,5.80541161837529,0.121470853398338,0.202202710509519
"rnd-1_family-335#LINE/CR1",291.359197137483,1.04252775786692,0.502341914477587,5.79181169940401,0.122190230150941,0.20310607721554
"rnd-1_family-516#LINE/CR1",3.11043712478483,1.25981664174282,1.82337707524374,5.78937765651978,0.122319408055016,0.20310607721554
"rnd-1_family-725#Unknown",6.67023740493718,1.89966779055381,1.14761195406497,5.78667072286159,0.122463221465016,0.20310607721554
"rnd-5_family-1666#Unknown",17.3397137531617,0.739726714790826,1.0290556238007,5.74907733603987,0.124477202865179,0.206193899611636
"rnd-1_family-899#Unknown",85.8949124339367,-0.615773665573468,0.408317226868888,5.70507411614973,0.126874642749879,0.209908596979348
"rnd-1_family-178#LINE/CR1",2034.32698608506,0.840347608762761,0.381493225019634,5.69522071557951,0.127417478241955,0.210549613436402
"rnd-5_family-140#Unknown",4.40847358078257,1.51407431757693,1.65521304597103,5.6807194724273,0.128220389463289,0.211618304169009
"rnd-6_family-504#Unknown",487.433611209558,-0.0155520674605742,0.353350313868098,5.67700354324685,0.128426908011514,0.211701289970318
"rnd-1_family-458#Unknown",42.6532608632497,0.96855183897777,0.526011621691132,5.66380174130929,0.12916318024884,0.212656268817957
"rnd-6_family-284#LINE/Penelope",4.18447112528199,-3.71104355744251,1.73157055007548,5.65319630284245,0.129757557500404,0.213151158994938
"rnd-5_family-52#LINE/CR1",84.046027687998,0.965177776320864,0.469182638801236,5.65282558953697,0.129778380937878,0.213151158994938
"rnd-6_family-498#LTR/Pao",722.005327465787,-0.485087907246533,0.340746294951963,5.63625909413302,0.130712192064759,0.214424963980324
"rnd-1_family-30#LINE/RTE-BovB",128.922087906784,0.439374941742642,0.372102591392962,5.62365397437647,0.131426985368876,0.21533683817996
"rnd-5_family-6#DNA/Zisupton",112.049700725196,-0.487226279592916,0.527321383922437,5.60478303639971,0.132504038521285,0.216839338401378
"rnd-1_family-339#Unknown",62.5908298416998,0.79593785248358,0.526507717949014,5.60051806767687,0.13274861946991,0.216977538458056
"rnd-1_family-270#LINE/Penelope",284.865943643109,0.410569791765114,0.365883599867066,5.58646590668704,0.133557499075623,0.218036640057193
"rnd-1_family-470#Unknown",977.978293383522,-0.127667435348451,0.3450922754584,5.5816347450446,0.133836673249032,0.218229473227964
"rnd-4_family-42#DNA/TcMar-ISRm11",55.9974991444235,-0.291466492245484,0.456056822909273,5.574953572176,0.134223665632828,0.218597436216925
"rnd-1_family-536#Unknown",3.51859696582255,4.81366185129435,2.14028122493142,5.57081320181452,0.134464020560455,0.218661718997071
"rnd-5_family-495#LTR/Pao",134.793972504361,0.805299199099753,0.363079997250749,5.56871664723424,0.134585884607791,0.218661718997071
"rnd-1_family-134#Unknown",49.4649247382545,1.05731056206348,0.495125894211323,5.56168005383928,0.13499565966077,0.219064812982446
"rnd-1_family-234#Unknown",386.180906558287,-0.0518708598211918,0.349551305429654,5.55847928645943,0.135182447566927,0.21910552207319
"rnd-1_family-15#Unknown",757.267498984706,-0.269638425511673,0.313086133777963,5.53811630348851,0.136376531695759,0.220776822518224
"rnd-3_family-391#LINE/CR1",1.65186782081105,3.36173217289062,2.74914711497657,5.53753895560057,0.136410532827615,NA
"rnd-1_family-497#Unknown",137.910109129351,0.103692031371441,0.381167792726955,5.51739087199367,0.137602142895236,0.222495111722011
"rnd-1_family-185#Unknown",4.48625147523182,-1.27050401418539,2.00863489564045,5.49401699296032,0.138996905704314,0.224482487758457
"rnd-4_family-548#Unknown",3.25240746889879,-3.77518048427545,1.94107278355115,5.4726437159077,0.140284012470626,0.22629147249726
"rnd-4_family-610#LINE/CR1",54.873312858425,-0.745749490480078,0.462538403863909,5.41984172541623,0.143512356669864,0.231223832684501
"rnd-1_family-305#LINE/CR1",376.573364036406,0.602752082750743,0.375131545860639,5.4044162768282,0.144468677685951,0.232231519325761
"rnd-4_family-34#LINE/Penelope",80.9978626166563,-0.28743675132529,0.411976789923228,5.40165885823234,0.144640261801126,0.232231519325761
"rnd-1_family-768#LINE/Rex-Babar",53.1819569471678,0.0176651993806105,0.515217903221449,5.40147101807152,0.14465195742505,0.232231519325761
"rnd-5_family-1503#LTR/Gypsy",2594.19446486268,0.0767253003907854,0.293460323446052,5.39384926030881,0.145127271992917,0.232718879941304
"rnd-1_family-36#LINE/RTE-BovB",328.238880910148,-0.248741448782305,0.310220899135818,5.39102429234755,0.145303820226629,0.232726567857071
"rnd-1_family-480#Unknown",5.68847786437537,0.965862280155582,1.50066225869028,5.3850398443471,0.145678493787591,0.233051191360314
"rnd-1_family-735#Unknown",403.883373789949,0.331982022826331,0.31318700443359,5.37710305452428,0.146176809608236,0.233402981470004
"rnd-6_family-3029#Unknown",5.02288386949159,-3.45844509910659,1.93143478633346,5.37493345083342,0.146313309820229,0.233402981470004
"rnd-1_family-205#LINE/RTE-BovB",323.629324450149,0.65380058392838,0.305206772088698,5.37331592790605,0.146415154427678,0.233402981470004
"rnd-5_family-175#Unknown",8.02136995907305,-0.845362996479364,1.30331242257958,5.36532537845612,0.146919250583104,0.233931356686376
"rnd-1_family-468#LTR/Gypsy",2.94499778038668,-3.94313134695649,2.37587983864083,5.35385552053804,0.147645714386048,0.234812139663257
"rnd-1_family-957#Unknown",2.31783624032481,-4.46599281506126,2.65582463047185,5.34230072172216,0.148380991881772,0.23570485814748
"rnd-5_family-85#Unknown",596.550221145861,0.227621172200423,0.330013526181165,5.30009350243957,0.151096323982028,0.239737141681086
"rnd-4_family-1159#Unknown",11.0935926009547,0.952959138281129,1.08491450367014,5.29152710818465,0.151653130015553,0.24033917096032
"rnd-1_family-460#Unknown",35.5916512202826,1.147409412882,0.570456704854814,5.25894543392975,0.153788652894515,0.243438813869238
"rnd-1_family-157#LINE/RTE-BovB",329.458679070918,0.819072896007394,0.363690409384668,5.25010817722067,0.154372754702126,0.243906324283476
"rnd-1_family-73#Unknown",766.458960829871,-0.45752369933616,0.339727286070231,5.24903235128511,0.15444400460164,0.243906324283476
"rnd-1_family-526#Unknown",69.9838287244856,0.389509618021034,0.514083927334476,5.23451285406554,0.155408643629259,0.245144018763267
"rnd-1_family-546#LINE/CR1",15.8127023673766,-1.51272902913282,0.779642078311228,5.20779711088821,0.157198437813855,0.24767893399741
"rnd-1_family-97#Unknown",5.11625168086362,-0.246205654501518,1.42243458640278,5.2004982291822,0.15769078904471,0.248166108194636
"rnd-1_family-926#Unknown",5.18663607399796,1.23668926228381,1.65667922834767,5.17820305432797,0.159203742547912,0.250256463053852
"rnd-1_family-342#Unknown",347.559865897374,0.137093131925078,0.535930416292466,5.17404831900008,0.159487191247348,0.250411522758003
"rnd-1_family-239#LINE/L1",28.6238312850896,1.54778230750634,0.943719919786964,5.15370119791217,0.160882212444222,0.252272618172927
"rnd-1_family-138#Unknown",22.244387006979,0.634318598756103,0.650066872417739,5.15133940865388,0.161044881711869,0.252272618172927
"rnd-1_family-617#LINE/CR1",26.8127655728873,-1.30550731960329,0.803344528185221,5.14067684599682,0.161781200232125,0.253133402210773
"rnd-1_family-788#Unknown",55.0603556293994,1.05955450705488,0.547703870671954,5.09635898369814,0.164875725368139,0.25767774841272
"rnd-4_family-437#LINE/Penelope",51.5055675546035,-0.844745443472128,0.508799945182713,5.08214279925369,0.165880118596626,0.258934958886788
"rnd-1_family-604#Unknown",15.1358341745813,0.792545580813335,0.802882785046292,5.07957222552263,0.166062346326656,0.258934958886788
"rnd-1_family-738#LTR/Gypsy",2.44600562446135,2.04562043784298,2.28230483232509,5.0679145584264,0.166891121883788,0.259928126612106
"rnd-1_family-417#Unknown",233.088699880368,0.685428687515742,0.434933043539943,5.04712229788817,0.168378959191139,0.26194430505625
"rnd-1_family-179#Unknown",68.4010118115123,-0.648412398065317,0.426174313575566,5.03990980935203,0.168897970047774,0.262450400704971
"rnd-1_family-273#LINE/CR1",538.280415672049,0.293874513986206,0.400543998991576,5.03272845290944,0.169416233397266,0.262954176693352
"rnd-1_family-292#Unknown",55.256418846299,0.565996361361333,0.494993978876881,5.0189025168138,0.170418230351511,0.264206753004917
"rnd-1_family-72#SINE?",693.156400601225,0.0190558694781225,0.314120800492051,4.99706049389548,0.172012515961189,0.266373667574184
"rnd-5_family-441#Unknown",4.8360167438326,-2.728669850223,1.69317139474307,4.99318820122804,0.172296617744146,0.266509037720682
"rnd-1_family-830#Unknown",2.67017153823582,-5.11945286321425,2.32574071058901,4.98665768648169,0.172776745162734,0.26668120324706
"rnd-5_family-946#Unknown",83.0721548592878,-0.426039029402593,0.457245377990745,4.98632080110333,0.17280154719625,0.26668120324706
"rnd-1_family-419#Unknown",23.2684758511784,1.57208850380631,0.768999237475361,4.96898374656119,0.174082446411152,0.268352349132094
"rnd-1_family-3#LINE/RTE-BovB",14315.3013384926,-0.219641858606003,0.261940337370425,4.94864581552179,0.175596404567688,0.270378554760474
"rnd-1_family-85#Unknown",1348.15475984116,0.254543959076587,0.321044913868294,4.93417767582825,0.176680917858466,0.271668329521678
"rnd-1_family-619#Unknown",14.2253169693521,-0.949456388771124,0.825568217027461,4.93212846276063,0.17683503072924,0.271668329521678
"rnd-1_family-676#Unknown",101.985301240026,-0.383957979430108,0.389716456768541,4.92855397335353,0.177104154840207,0.27177364644222
"rnd-6_family-55#LTR/Gypsy",1.54956646712565,-0.832424125965307,3.36060893411125,4.92290433327469,0.177530300132875,NA
"rnd-6_family-1275#Unknown",6.12933876346823,2.75002490758685,1.59888560214008,4.92251788822325,0.177559484269907,0.27216414161281
"rnd-5_family-615#Unknown",18.8946559813888,1.19153436201044,0.801969425896221,4.9191778677158,0.177811908277195,0.272243091204066
"rnd-6_family-476#LTR/Gypsy",172.299517997424,0.342016639760253,0.374674677238671,4.91061421793489,0.178460647565164,0.272927965520087
"rnd-1_family-352#LTR/Gypsy",11.9882932957728,1.90009100194863,0.985328884305627,4.90060081063451,0.179222024050232,0.273783362557006
"rnd-1_family-538#LINE/Penelope",321.029379123872,0.625421059311105,0.394633623694299,4.88673681519938,0.180281203526236,0.275091250876183
"rnd-6_family-189#Unknown",3.21456504294471,-3.39601604986741,1.82417928291389,4.87317131733776,0.181323246345046,0.276370077387555
"rnd-2_family-7#LINE/RTE-BovB",10955.4129484586,0.547250596135804,0.280838817399601,4.8690241942339,0.181642933377479,0.276546263737622
"rnd-3_family-389#Unknown",23.7109275952785,1.20821216868989,0.68264597719933,4.85111621621626,0.183029458829803,0.278083854873667
"rnd-1_family-576#Unknown",20.5409189167317,0.449794926858866,0.712553061826702,4.85068046410326,0.183063319961115,0.278083854873667
"rnd-5_family-795#Unknown",9.83995152741429,2.1346356079075,1.0322052207653,4.83585036535707,0.184219224749888,0.279526371261028
"rnd-6_family-607#LTR/Gypsy",6.76362588376575,-2.70025149170453,1.33874410519559,4.82631924479328,0.184965707620637,0.280345116136425
"rnd-6_family-1127#Unknown",6.08583465363431,1.3948004706049,1.53847163014691,4.82282245763628,0.185240286032913,0.280447583882232
"rnd-4_family-286#LINE/RTE-BovB",2741.21591470794,0.313062951373368,0.282514387614059,4.8189033094817,0.185548482105636,0.280600662112876
"rnd-5_family-186#Unknown",5.29635996065354,-0.567026626971613,1.55963730378178,4.8104882540862,0.186211848916099,0.281289916701576
"rnd-1_family-382#LINE/Penelope",3.12374967294518,-4.71817383202765,2.42317391687909,4.80489492575483,0.186654001117615,0.281643843557203
"rnd-4_family-881#Unknown",11.2611917816426,-1.76926655697076,0.95369035783261,4.79033224340979,0.18780978341875,0.282771176393622
"rnd-3_family-27#LINE/RTE-BovB",3995.05247623336,0.186250895567172,0.261422146783471,4.79022281511689,0.187818493545579,0.282771176393622
"rnd-1_family-929#LINE/CR1",4.64838412618853,-1.3438064735849,1.83889113682079,4.77963565575792,0.188662981320624,0.28372734704711
"rnd-1_family-525#Unknown",6.54351918740729,-1.72051392372306,1.14448139163029,4.77321700051704,0.189176691247975,0.284184497384707
"rnd-1_family-128#LINE/RTE-BovB",1063.48399369547,0.53924003524936,0.287679217944855,4.75612539691429,0.190550970055967,0.285931965034147
"rnd-1_family-95#Unknown",23.7875617572455,1.31255009568505,0.752914194554682,4.75257191317132,0.190837860610446,0.28604568708756
"rnd-2_family-14#LINE/RTE-BovB",650.599417157003,0.55541949621114,0.280499976337038,4.74579819371367,0.191385852962813,0.286550089242664
"rnd-1_family-127#LINE/RTE-BovB",3799.43649920473,0.180846068095155,0.278947314476737,4.73065536031339,0.192616214690176,0.288073919321401
"rnd-1_family-601#Unknown",3.0422348756785,3.9751695807033,2.13995946714218,4.71391163043181,0.193985229496144,0.289801528078584
"rnd-6_family-131#LINE/RTE-BovB",2738.40273979678,0.0719205108639133,0.268760925472959,4.70565801234152,0.194663399149432,0.290494389699868
"rnd-6_family-332#Unknown",119.325611347927,0.526382405556068,0.367314245082537,4.68110393162965,0.196693994379248,0.293059347671028
"rnd-1_family-66#LINE/RTE-BovB",906.391695317563,-0.348527471035425,0.284054319312026,4.67965101288625,0.196814764856558,0.293059347671028
"rnd-6_family-1362#LINE/Penelope",172.806175266531,-0.471507339269322,0.364941378478223,4.66424152860571,0.198099895893634,0.294649131652991
"rnd-6_family-331#Unknown",3.93268812020994,-3.45736621013928,1.77492975770018,4.64267496495914,0.199911629797039,0.296473267413641
"rnd-4_family-1224#Unknown",11.8987917100929,1.41091572557489,1.13743086490246,4.64186423417375,0.199980036061625,0.296473267413641
"rnd-5_family-150#LINE/CR1",5.93510840784018,-2.6816206243162,1.31499754995036,4.64154092513458,0.200007321671108,0.296473267413641
"rnd-6_family-1471#LTR/Gypsy",18.5940272699752,-1.22702568423973,0.746898246287928,4.63924121359553,0.200201505301463,0.296473267413641
"rnd-1_family-56#LINE/RTE-BovB",205.566667087288,0.213040716430161,0.349023271763379,4.63379482056936,0.200662088397419,0.29683092770579
"rnd-1_family-10#SINE/tRNA",4257.17042050747,0.0512560081371179,0.313746289935044,4.6200640780511,0.201827625245648,0.298129715445859
"rnd-1_family-32#LTR/Pao",927.686111481759,-0.589064318373303,0.303264858878446,4.61769482841349,0.202029374661659,0.298129715445859
"rnd-6_family-61#Unknown",12.513714435598,-1.49695793576855,1.0165747532464,4.61286499883396,0.202441230902356,0.298129715445859
"rnd-1_family-943#Unknown",10.5296212794926,-0.16303078750408,1.11019291992295,4.61245490563414,0.202476236860703,0.298129715445859
"rnd-4_family-844#Unknown",24.5865956688582,1.01465704146097,0.669452420558993,4.61053498765128,0.202640197731097,0.298129715445859
"rnd-1_family-686#DNA/TcMar-Tc1",26.4166170756832,0.394039654390401,0.707935800882561,4.59630861809338,0.20385897590529,0.299493366367088
"rnd-1_family-632#Unknown",90.618175431793,0.47093470066859,0.415759180186209,4.59456133754429,0.204009134433079,0.299493366367088
"rnd-1_family-211#LINE/CR1",225.935847592107,-0.190438053168154,0.326826549538842,4.58720730241438,0.204642254681964,0.300097678673227
"rnd-1_family-238#LTR/Gypsy",4562.1781779389,-0.0722841606217074,0.271510638940014,4.58440493643798,0.204883994190092,0.300127364462244
"rnd-5_family-337#Unknown",4.55465547066313,-1.17850243705628,1.9922165079848,4.57733046717321,0.205495436009321,0.300697965218823
"rnd-3_family-163#LINE/RTE-BovB",6519.21799609565,0.524334946682474,0.248742305860388,4.55509713407494,0.20742808588304,0.303198550562587
"rnd-6_family-1721#Unknown",5.42922967278882,-1.09689004301351,1.2643209184775,4.55186045532808,0.207710838080251,0.303284682757263
"rnd-5_family-317#Unknown",10.6529721518444,-0.988669106067972,1.08223269051669,4.53364767279566,0.209308556479331,0.305033829863788
"rnd-1_family-706#LINE/CR1",6.12720964899295,2.04172798630897,1.33478313005986,4.53256692874663,0.209403721901296,0.305033829863788
"rnd-5_family-220#Unknown",18.4193367390848,-0.721755467664565,0.693020981774695,4.53051938110373,0.209584129596448,0.305033829863788
"rnd-1_family-745#Unknown",3.83063751216976,4.80189138425591,2.2639624532066,4.49757067987456,0.212507079553247,0.308956108148765
"rnd-1_family-133#LINE/RTE-BovB",100.315044438289,0.437868345316189,0.433883612476761,4.46886041878032,0.215084741798825,0.31236851568854
"rnd-1_family-409#Unknown",39.7119630401912,-0.733774596186159,0.517638229820397,4.46022974277014,0.21586525456105,0.313166402494886
"rnd-1_family-455#DNA/TcMar-ISRm11",307.977228945934,-0.0774804473184811,0.276503997180038,4.44345236065395,0.21739000835374,0.315041135100875
"rnd-5_family-1213#LTR/Gypsy",2.62502898259618,-1.56465182839623,1.80915445887118,4.42409764098412,0.219161351136111,0.317268836313494
"rnd-2_family-177#Unknown",15.6767083593518,-0.180375276750139,0.740563445562899,4.4164849821489,0.219861705673116,0.317943021544367
"rnd-1_family-916#Unknown",107.353446957178,0.814879316308168,0.423605953843577,4.40419399405445,0.220996821452975,0.319243809241771
"rnd-4_family-833#DNA/TcMar-ISRm11",18.7923444863008,1.11446023848932,0.7168554065239,4.39929114970733,0.221451123078133,0.319431006801029
"rnd-1_family-844#Unknown",3.10181671623224,1.26431139843942,1.86248592687455,4.39770917378556,0.22159789401695,0.319431006801029
"rnd-6_family-235#Unknown",8.9164625663522,1.28325988526863,1.12759084079205,4.38535215243277,0.22274743218583,0.320517403169197
"rnd-5_family-1052#Unknown",7.63618080081545,2.73496860049492,1.40348976108521,4.38452425979332,0.222824644860061,0.320517403169197
